"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
34,0,253,2,2,0,1
27,0,96,3,1,0,1
20,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,367,2,2,0,1
20,0,96,3,1,0,1
21,0,96,3,1,0,1
26,0,96,3,1,0,1
13,0,248,2,1,0,1
21,0,96,3,1,0,1
13,0,187,2,1,0,1
19,0,248,2,1,0,1
31,0,180,2,1,0,1
20,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,194,2,0,0,1
17,0,96,3,1,0,1
12,0,258,3,1,0,1
20,0,96,3,1,0,1
13,0,303,2,1,0,1
19,0,45,3,1,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,242,3,1,0,1
18,0,45,3,1,0,1
20,0,258,3,1,0,1
16,0,242,3,1,0,0
17,0,258,3,1,0,1
25,0,96,3,1,0,0
20,0,96,3,1,0,0
27,0,96,3,0,0,0
12,0,112,2,1,0,1
23,0,258,3,1,0,1
20,0,175,2,1,0,1
24,0,96,3,1,0,1
15,0,258,3,1,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
49,0,96,3,1,0,1
18,0,123,3,2,0,1
19,0,187,2,3,0,1
23,0,242,3,2,0,0
14,0,112,2,1,0,1
41,0,302,4,2,0,1
20,0,258,3,1,0,1
30,0,96,3,1,0,1
42,0,113,3,2,0,0
21,0,270,2,2,0,1
31,0,50,2,2,0,1
16,0,359,4,1,0,1
35,0,180,2,1,0,1
43,0,96,3,1,0,1
47,0,94,2,2,0,1
15,0,290,2,1,0,1
23,0,96,3,1,0,1
27,0,96,3,1,0,1
16,0,96,3,1,0,1
10,0,242,3,0,0,0
18,0,96,3,1,0,1
25,0,258,3,1,0,1
28,0,45,3,1,0,1
25,0,96,3,1,0,1
20,0,183,2,1,0,1
15,0,258,3,1,0,1
22,0,96,3,2,0,0
27,0,96,3,1,0,1
15,0,96,3,1,0,0
24,0,96,3,1,0,1
20,0,258,3,1,0,1
17,0,150,3,1,0,1
18,0,340,2,1,0,1
13,0,80,2,1,0,0
16,0,337,2,2,0,1
20,0,96,3,1,0,1
16,0,328,2,1,0,0
36,0,242,3,4,0,1
22,0,96,3,1,0,1
26,0,96,3,1,0,1
15,0,258,3,1,0,1
14,0,112,2,1,0,1
16,0,96,3,1,0,0
18,0,96,3,1,0,1
21,0,45,3,1,0,1
17,0,96,3,1,0,1
28,0,96,3,1,0,1
26,0,96,3,1,0,1
21,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,242,3,1,0,1
14,0,82,2,1,0,1
15,0,258,3,1,0,1
17,0,364,3,1,0,1
34,0,96,3,2,0,1
34,0,96,3,0,0,1
15,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
25,0,258,3,1,0,1
20,0,345,2,2,0,1
17,0,87,2,2,0,1
15,0,96,3,1,0,1
30,0,96,3,1,0,1
22,0,96,3,2,0,0
15,0,242,3,1,0,1
38,0,96,3,3,0,1
19,0,258,3,1,0,1
25,0,90,5,1,0,0
18,0,96,3,1,0,1
20,0,290,2,2,0,1
31,0,113,3,2,0,0
17,0,96,3,1,0,1
26,0,96,3,1,0,0
10,0,49,2,1,0,1
23,0,96,3,1,0,1
22,0,183,2,1,0,1
15,0,71,2,2,0,1
14,0,96,3,1,0,0
16,0,96,3,1,0,1
14,0,343,2,2,0,1
19,0,187,2,2,0,1
20,0,290,2,1,0,0
27,0,290,2,2,0,1
20,0,96,3,1,0,1
14,0,96,3,1,0,1
27,0,96,3,1,0,1
20,0,251,2,2,0,0
25,0,96,3,1,0,1
15,0,35,2,0,0,1
10,0,290,2,1,0,1
16,0,183,2,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
15,0,50,2,2,0,1
17,0,45,3,1,0,1
27,0,270,2,1,0,1
26,0,45,3,1,0,1
26,0,96,3,1,0,1
12,0,242,3,1,0,1
15,0,242,3,1,0,1
17,0,96,3,1,0,1
15,0,96,3,1,0,1
38,0,45,3,1,0,1
17,0,96,3,1,0,1
23,0,93,2,2,0,0
27,0,96,3,1,0,1
47,0,94,2,2,0,1
20,0,300,4,2,0,1
17,0,303,2,1,0,1
29,0,45,3,1,0,0
22,0,150,3,1,0,1
28,0,258,3,1,0,1
29,0,258,3,1,0,1
28,0,96,3,1,0,1
21,0,96,3,1,0,1
14,0,258,3,1,0,1
17,0,71,2,2,0,1
17,0,187,2,2,0,1
20,0,96,3,1,0,0
14,0,345,2,2,0,1
24,0,258,3,1,0,1
13,0,72,2,2,0,1
22,0,96,3,1,0,1
19,0,258,3,1,0,1
40,0,96,3,3,0,0
35,0,221,2,5,0,0
22,0,123,3,2,0,1
31,0,96,3,1,0,1
31,0,96,3,1,0,1
22,0,112,2,1,0,1
23,0,96,3,1,0,1
18,0,96,3,0,0,1
12,0,96,3,1,0,1
40,0,94,2,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
30,0,258,3,1,0,1
14,0,309,5,1,0,0
19,0,94,2,1,0,1
33,0,45,3,1,0,1
15,0,96,3,1,0,1
20,0,50,2,2,0,1
13,0,96,3,1,0,1
11,0,96,3,0,0,1
25,0,45,3,1,0,1
19,0,75,2,1,0,1
25,0,96,3,1,0,1
24,0,345,2,2,0,1
27,0,345,2,2,0,1
16,0,96,3,2,0,0
20,0,290,2,2,0,1
23,0,345,2,2,0,1
14,0,96,3,1,0,1
21,0,50,2,3,0,1
22,0,96,3,1,0,1
29,0,96,3,1,0,1
17,0,290,2,1,0,1
15,0,96,3,1,0,1
28,0,345,2,2,0,1
20,0,96,3,0,0,0
19,0,296,2,1,0,1
19,0,96,3,1,0,0
15,0,96,3,1,0,1
18,0,113,3,1,0,1
24,0,270,2,1,0,1
23,0,253,2,2,0,1
27,0,96,3,1,0,1
79,0,180,2,2,0,0
26,0,242,3,1,0,0
16,0,96,3,1,0,1
17,0,96,3,0,0,1
19,0,180,2,1,0,1
34,0,96,3,1,0,1
18,0,341,2,3,0,1
27,0,96,3,1,0,1
22,0,258,3,1,0,1
27,0,258,3,1,0,1
18,0,113,3,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,1
15,0,123,3,1,0,1
15,0,96,3,1,0,1
27,0,180,2,1,0,1
21,0,112,2,1,0,1
22,0,258,3,1,0,0
14,0,96,3,1,0,1
39,0,113,3,2,0,0
19,0,188,2,2,0,1
19,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,136,2,1,0,1
11,0,187,2,1,0,1
26,0,96,3,2,0,1
34,0,364,3,4,0,0
18,0,96,3,0,0,1
21,0,150,3,1,0,1
27,0,96,3,1,0,1
16,0,96,3,1,0,1
11,0,290,2,1,0,1
15,0,269,2,2,0,1
21,0,56,2,1,0,1
14,0,242,3,1,0,1
16,0,45,3,1,0,0
15,0,258,3,1,0,1
20,0,96,3,1,0,1
38,0,96,3,1,0,1
12,0,242,3,1,0,1
21,0,96,3,1,0,1
15,0,96,3,1,0,0
23,0,150,3,1,0,1
27,0,176,4,1,0,0
20,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,238,2,2,0,1
13,0,128,2,1,0,1
18,0,96,3,1,0,1
36,0,96,3,1,0,1
14,0,212,3,1,0,0
15,0,45,3,1,0,1
15,0,183,2,1,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
21,0,183,2,1,0,1
21,0,96,3,1,0,1
34,0,299,2,1,0,1
28,0,45,3,1,0,1
21,0,50,2,2,0,1
15,0,258,3,1,0,1
18,0,258,3,1,0,1
18,0,113,3,1,0,1
16,0,112,2,1,0,1
15,0,258,3,1,0,1
25,0,50,2,2,0,1
23,0,96,3,1,0,1
21,0,183,2,2,0,1
26,0,96,3,1,0,1
36,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,0
21,0,96,3,1,0,1
14,0,112,2,1,0,1
30,0,176,4,1,0,1
27,0,96,3,1,0,1
27,0,96,3,1,0,1
7,0,180,2,0,0,1
24,0,96,3,2,0,0
14,0,314,2,2,0,1
27,0,50,2,3,0,0
27,0,346,2,3,0,1
19,0,258,3,1,0,1
17,0,96,3,1,0,1
73,0,205,4,2,0,1
25,0,96,3,0,0,1
15,0,96,3,1,0,1
13,0,96,3,1,0,1
20,0,139,2,1,0,1
26,0,136,2,1,0,1
32,0,45,3,1,0,1
21,0,96,3,1,0,1
19,0,91,4,2,0,1
39,0,96,3,6,0,1
28,0,258,3,1,0,1
26,0,96,3,1,0,1
20,0,127,2,2,0,1
17,0,96,3,1,0,1
40,0,96,3,1,0,1
22,0,343,2,2,0,1
17,0,242,3,1,0,1
13,0,290,2,1,0,1
22,0,183,2,1,0,1
19,0,45,3,1,0,1
16,0,150,3,1,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,80,2,1,0,0
25,0,96,3,1,0,1
30,0,96,3,1,0,1
35,0,302,4,1,0,1
25,0,96,3,1,0,1
25,0,113,3,2,0,0
16,0,96,3,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,276,2,0,0,1
14,0,187,2,1,0,1
19,0,96,3,1,0,1
44,0,96,3,2,0,0
21,0,176,4,1,0,0
20,0,96,3,1,0,1
17,0,264,2,2,0,1
20,0,96,3,1,0,1
27,0,96,3,2,0,0
31,0,96,3,1,0,0
21,0,96,3,0,0,0
25,0,343,2,2,0,1
19,0,96,3,1,0,1
14,0,150,3,2,0,1
21,0,96,3,1,0,1
23,0,96,3,1,0,1
19,0,96,3,0,0,1
17,0,75,2,1,0,1
22,0,96,3,2,0,0
14,0,46,2,2,0,1
38,0,96,3,1,0,1
22,0,45,3,1,0,1
29,0,136,2,1,0,1
21,0,96,3,1,0,1
15,0,96,3,1,0,1
15,0,128,2,1,0,0
22,0,180,2,1,0,1
21,0,96,3,1,0,1
14,0,96,3,1,0,1
11,0,84,2,1,0,1
35,0,335,3,4,0,0
26,0,345,2,2,0,1
18,0,96,3,1,0,1
16,0,325,2,2,0,1
31,0,96,3,1,0,1
16,0,96,3,1,0,1
11,0,123,3,1,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
15,0,50,2,2,0,1
25,0,96,3,1,0,1
26,0,96,3,1,0,1
26,0,337,2,2,0,1
15,0,112,2,1,0,1
26,0,287,2,1,0,1
33,0,45,3,1,0,1
13,0,96,3,1,0,1
16,0,45,3,1,0,0
20,0,96,3,1,0,1
18,0,96,3,1,0,1
13,0,176,4,1,0,1
28,0,71,2,2,0,1
14,0,242,3,1,0,1
21,0,258,3,1,0,1
23,0,96,3,1,0,1
18,0,96,3,1,0,1
16,0,75,2,1,0,1
11,0,258,3,1,0,1
19,0,96,3,1,0,1
12,0,112,2,1,0,1
15,0,82,2,1,0,1
18,0,96,3,1,0,1
23,0,96,3,1,0,0
18,0,258,3,1,0,1
15,0,94,2,1,0,1
13,0,261,4,0,0,1
16,0,96,3,1,0,1
19,0,242,3,1,0,1
17,0,112,2,1,0,1
23,0,258,3,1,0,1
24,0,94,2,1,0,1
16,0,96,3,1,0,1
39,0,113,3,2,0,0
11,0,49,2,1,0,1
20,0,96,3,1,0,1
10,0,110,2,1,0,1
27,0,345,2,1,0,1
16,0,96,3,1,0,1
22,0,59,4,1,0,0
13,0,96,3,1,0,1
22,0,113,3,2,0,1
25,0,170,2,2,0,1
8,0,128,2,0,0,1
18,0,96,3,1,0,0
27,0,225,2,1,0,0
18,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,191,2,2,0,1
22,0,93,2,1,0,1
28,0,96,3,1,0,1
19,0,258,3,1,0,0
20,0,96,3,1,0,1
20,0,96,3,1,0,1
11,0,340,2,1,0,1
16,0,96,3,1,0,1
24,0,96,3,1,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,94,2,1,0,0
19,0,96,3,1,0,1
28,0,96,3,2,0,1
18,0,112,2,1,0,1
16,0,242,3,1,0,0
18,0,96,3,2,0,0
12,0,362,2,1,0,1
74,0,205,4,2,0,1
10,0,96,3,0,0,1
13,0,112,2,1,0,1
17,0,96,3,1,0,1
22,0,258,3,1,0,0
19,0,345,2,2,0,1
22,0,242,3,1,0,0
10,0,248,2,1,0,1
22,0,96,3,1,0,1
21,0,246,2,2,0,1
15,0,50,2,2,0,1
17,0,237,2,2,0,1
13,0,102,4,1,0,1
17,0,94,2,2,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,1
24,0,345,2,2,0,1
46,0,94,2,1,0,1
25,0,96,3,1,0,1
12,0,258,3,1,0,1
22,0,96,3,1,0,1
21,0,345,2,2,0,1
25,0,96,3,1,0,1
20,0,175,2,1,0,1
14,0,96,3,1,0,1
17,0,364,3,1,0,0
11,0,258,3,1,0,1
23,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,96,3,0,0,0
21,0,96,3,1,0,1
14,0,96,3,1,0,1
13,0,258,3,1,0,1
18,0,96,3,1,0,1
12,0,150,3,1,0,1
26,0,96,3,1,0,1
26,0,168,2,1,0,1
27,0,112,2,1,0,1
21,0,96,3,1,0,1
14,0,96,3,1,0,0
18,0,96,3,1,0,1
18,0,96,3,1,0,0
12,0,258,3,1,0,1
15,0,258,3,1,0,1
17,0,96,3,1,0,0
23,0,96,3,1,0,1
23,0,45,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,96,3,1,0,1
23,0,258,3,1,0,1
15,0,180,2,1,0,1
15,0,96,3,0,0,1
18,0,71,2,2,0,1
25,0,96,3,1,0,1
20,0,242,3,1,0,0
37,0,302,4,1,0,1
16,0,96,3,1,0,1
25,0,364,3,1,0,1
20,0,96,3,1,0,1
28,0,96,3,1,0,1
41,0,94,2,1,0,1
21,0,96,3,1,0,1
18,0,258,3,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,0
29,0,96,3,1,0,1
33,0,345,2,3,0,1
25,0,367,2,2,0,1
26,0,253,2,2,0,1
7,0,180,2,0,0,1
36,0,50,2,2,0,1
30,0,45,3,1,0,1
18,0,96,3,1,0,1
12,0,112,2,1,0,1
18,0,96,3,1,0,1
17,0,96,3,2,0,1
27,0,345,2,2,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,49,2,1,0,1
17,0,345,2,1,0,1
11,0,96,3,0,0,1
26,0,345,2,2,0,1
19,0,85,2,1,0,1
10,0,96,3,0,0,1
44,0,335,3,3,0,0
16,0,242,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
23,0,242,3,2,0,0
17,0,94,2,1,0,0
13,0,270,2,1,0,1
29,0,258,3,1,0,0
19,0,96,3,1,0,1
5,0,232,2,0,0,0
35,0,94,2,2,0,1
12,0,136,2,1,0,1
19,0,96,3,0,0,0
17,0,71,2,1,0,1
21,0,248,2,1,0,1
22,0,96,3,1,0,0
20,0,96,3,1,0,1
12,0,96,3,1,0,1
24,0,237,2,2,0,1
17,0,96,3,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,0
17,0,258,3,1,0,1
12,0,166,2,1,0,1
47,0,96,3,3,0,0
21,0,96,3,1,0,1
18,0,75,2,1,0,1
19,0,258,3,1,0,1
28,0,96,3,1,0,1
17,0,96,3,1,0,1
34,0,302,4,1,0,1
21,0,176,4,1,0,1
35,0,96,3,1,0,0
15,0,344,2,1,0,1
27,0,96,3,1,0,1
44,0,94,2,2,0,1
32,0,96,3,1,0,0
10,0,175,2,1,0,1
21,0,96,3,1,0,1
21,0,346,2,1,0,1
21,0,96,3,1,0,1
17,0,258,3,1,0,1
16,0,96,3,1,0,1
16,0,82,2,1,0,1
16,0,96,3,1,0,1
12,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
15,0,96,3,1,0,1
28,0,96,3,1,0,0
19,0,335,3,1,0,1
16,0,96,3,1,0,1
21,0,96,3,1,0,1
23,0,345,2,2,0,1
23,0,345,2,2,0,1
31,0,112,2,2,0,1
32,0,96,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
30,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,112,2,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
38,0,45,3,1,0,1
17,0,258,3,1,0,1
21,0,96,3,1,0,1
43,0,242,3,4,0,0
17,0,123,3,2,0,1
41,0,113,3,2,0,1
22,0,96,3,1,0,1
15,0,46,2,2,0,1
19,0,187,2,1,0,1
20,0,71,2,2,0,1
28,0,96,3,1,0,1
22,0,225,2,1,0,1
17,0,96,3,2,0,0
