"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
1,1,0,0,0,0,14,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,16,0,1
1,1,0,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,14,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,10,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,0
0,1,0,1,1,0,3,0,0
1,1,0,1,1,0,46,2,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,3,1
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,31,0,1
0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,5,2,1
0,0,0,0,0,0,7,1,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,23,8,1
1,1,1,0,0,0,12,0,1
0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,32,1,1
0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,3,0,1
1,1,1,0,0,0,8,4,1
1,1,1,0,0,0,14,24,1
1,0,0,0,1,0,4,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
1,1,1,0,0,0,10,7,1
1,1,0,0,0,0,31,4,1
0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,1,0,1
1,0,0,1,0,0,26,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,1,0,1
0,1,0,0,1,0,8,2,1
1,1,0,0,0,0,16,2,1
1,1,0,1,0,0,6,1,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,7,5,1
1,1,1,0,0,0,1,0,1
1,1,0,0,0,0,6,0,1
1,1,0,0,0,0,9,11,1
0,1,0,1,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,19,0,1
0,0,1,0,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,13,0,1
1,1,1,1,1,0,45,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,10,1
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,1,0,1
1,1,1,0,0,0,11,11,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,10,1,1
0,0,0,0,0,0,11,1,1
1,1,0,0,1,0,17,3,1
1,1,0,0,1,0,20,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,7,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,22,0,1
0,0,0,0,0,0,7,1,1
0,0,0,1,0,0,2,0,1
0,0,0,1,0,0,5,1,1
0,0,0,0,0,0,1,10,1
0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,8,3,1
1,1,0,0,1,0,11,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,4,1
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,10,0,1
0,0,0,0,0,0,5,0,1
1,0,0,0,0,0,1,0,1
0,1,0,0,0,0,1,0,1
0,1,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
1,1,1,0,0,0,20,35,1
1,0,0,0,0,0,3,0,1
0,0,0,0,1,0,10,2,1
0,1,0,0,0,0,32,7,1
1,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,12,0,1
1,1,1,0,0,0,21,13,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,0,1
1,1,1,0,0,0,33,0,1
0,1,0,0,0,0,3,1,1
1,1,0,0,0,0,23,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,12,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,0,1
0,0,0,0,1,0,13,0,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,1,0,1
1,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,32,24,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,7,1
1,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,1,0,1
0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,20,2,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,4,0,1
1,0,0,0,1,0,7,0,1
1,1,1,1,1,0,6,0,1
1,1,0,0,1,0,19,0,1
0,0,0,0,0,0,2,1,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,2,5,1
1,0,1,0,1,0,7,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,24,16,1
1,0,0,1,0,0,8,0,1
0,1,0,0,0,0,9,0,1
1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,0
1,1,0,0,0,0,12,0,1
1,0,0,0,1,0,4,0,1
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,2,6,1
1,1,0,0,1,0,2,0,1
1,1,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,1
1,1,0,1,1,0,45,232,1
1,0,1,0,0,0,2,0,0
1,1,1,1,1,0,13,2,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,22,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,29,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,20,0,1
0,0,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,19,0,1
0,0,0,0,0,0,2,5,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
1,1,0,0,0,0,7,15,1
1,1,0,0,0,0,7,2,1
0,1,0,0,0,0,3,1,1
1,1,0,1,0,0,16,1,1
1,1,0,1,1,0,1,0,1
0,0,0,0,1,0,1,0,1
1,1,0,0,1,0,3,1,1
0,0,0,0,0,0,13,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,1,1
0,0,0,0,1,0,2,1,1
1,0,0,0,0,0,11,7,1
1,0,1,0,1,0,14,13,1
1,1,0,0,1,0,5,0,1
1,1,0,0,1,0,6,3,1
1,1,0,0,1,0,34,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,14,1
1,1,0,0,1,0,8,7,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,11,2,1
0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,5,20,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,1,1
1,0,0,1,0,1,8,1,1
1,0,1,0,0,0,7,17,1
1,1,0,0,0,0,12,8,1
1,1,0,0,0,0,1,0,1
0,1,0,0,0,0,9,3,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,3,0,1
1,1,0,0,1,0,10,0,1
1,1,0,0,1,0,3,0,0
1,1,1,1,1,0,77,2,1
0,0,0,0,1,0,5,1,1
1,0,1,0,1,0,8,4,1
1,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,6,0,0
1,1,0,0,0,0,14,5,1
1,0,0,0,0,0,2,8,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,1,1
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,3,0,1
1,1,0,0,0,0,11,30,1
1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,1,1,1
1,1,1,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,10,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,7,0,1
1,1,1,1,1,0,20,2,1
1,0,1,1,1,0,1,5,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,4,1
1,1,0,0,0,0,13,6,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,5,9,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,8,1
0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,5,0,1
1,1,0,0,0,0,6,1,1
1,0,0,1,0,0,4,2,1
1,1,0,0,0,0,2,0,0
1,1,1,0,0,0,27,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1
1,1,0,1,0,1,20,7,1
1,1,0,0,0,0,6,1,1
0,0,0,0,0,0,2,5,1
1,1,1,1,1,0,14,24,1
1,1,0,0,1,0,0,0,1
1,1,0,1,0,0,0,1,0
1,0,0,0,1,0,20,19,1
0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,5,0,1
1,1,0,0,0,0,41,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,10,6,1
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,16,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,0,1
0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,11,8,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,5,1
0,0,0,0,0,0,11,0,1
0,1,0,0,1,0,2,0,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,11,1,1
1,1,0,0,0,0,13,0,1
1,1,0,0,0,0,0,0,1
0,1,0,0,0,0,7,23,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,1,0,0,1,0,4,0,1
0,0,1,1,1,0,3,2,1
0,1,0,0,0,0,3,6,1
0,0,0,0,0,0,4,2,1
1,1,0,0,1,0,6,0,1
1,1,1,0,1,0,1,0,1
1,1,0,0,1,0,9,8,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,18,0,1
1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,7,7,1
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,25,1
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
1,0,0,0,1,0,3,1,1
1,1,0,0,1,0,13,3,1
0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,18,40,1
0,1,0,0,0,0,24,1,1
1,1,0,0,1,0,10,1,1
1,1,0,0,0,0,4,0,1
1,0,0,0,0,0,16,1,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,3,1
1,0,0,0,1,0,3,21,1
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,16,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,18,1
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,1
0,0,0,1,0,0,2,0,1
1,1,1,1,1,0,6,1,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,3,0,1
1,0,0,0,0,0,5,0,1
1,1,0,0,1,0,8,0,1
1,1,1,1,1,0,78,0,1
1,1,0,0,1,0,11,82,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,9,12,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,4,0,0
1,0,0,0,0,0,4,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,7,17,1
1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,16,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,7,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,18,0,1
1,0,0,0,0,0,1,0,1
1,1,0,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,1
0,1,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,9,0,1
1,1,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,4,1,1
1,1,0,0,0,0,6,3,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,5,2,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,3,8,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,4,3,1
1,1,0,0,0,0,12,4,1
1,0,0,0,0,0,6,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,12,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,6,0,1
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,54,0,1
0,0,1,1,1,0,1,26,1
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,14,60,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,12,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,1
1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,6,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,10,23,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,3,7,1
0,0,0,0,1,0,1,7,1
0,0,0,0,0,0,9,0,1
0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,47,4,1
0,0,0,0,0,0,2,5,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,2,0,1
0,1,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
1,0,1,0,1,0,1,0,0
1,0,0,0,0,0,12,5,1
1,0,0,0,1,0,8,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,1,0,1,0,2,0,0
0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,8,0,1
1,1,0,0,1,0,7,2,1
0,0,0,1,0,0,1,0,1
0,1,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,45,0,1
0,0,0,1,0,0,7,1,1
0,0,0,0,1,0,1,0,1
1,1,1,1,0,0,3,6,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,12,5,1
1,0,0,0,0,0,4,0,1
0,1,0,0,0,0,3,0,1
0,1,0,0,1,0,3,11,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,15,4,1
0,0,0,0,0,0,2,1,1
1,1,0,0,0,0,33,18,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,3,1,1
1,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
1,1,0,1,1,0,29,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9,0,1
0,0,0,1,1,0,0,0,1
1,1,0,0,1,0,3,18,1
0,1,0,1,0,0,6,2,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,16,17,1
1,0,0,1,1,1,7,0,1
0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,2,34,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,32,4,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,11,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,1,8,0
0,0,0,0,0,0,8,0,1
0,0,0,0,1,0,5,1,1
1,0,0,1,1,0,5,0,1
0,0,0,0,0,0,3,0,1
1,1,0,0,1,0,11,0,1
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,3,7,1
1,0,0,0,0,0,7,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,15,1,1
1,1,0,0,0,0,19,1,1
1,0,0,0,0,0,4,6,1
1,1,1,0,0,0,1,1,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,2,0,0
1,1,1,1,1,0,17,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,1,1
0,0,0,0,0,0,0,0,0
