"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
22,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,359,4,1,0,1
37,0,113,3,2,0,1
15,0,112,2,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,90,5,1,0,0
27,0,50,2,2,0,1
19,0,175,2,2,0,1
18,0,136,2,1,0,1
16,0,141,2,1,0,1
27,0,45,3,1,0,1
20,0,136,2,1,0,1
16,0,96,3,1,0,1
15,0,96,3,1,0,0
16,0,175,2,2,0,1
30,0,176,4,1,0,0
9,0,43,2,1,0,0
20,0,96,3,1,0,1
17,0,242,3,1,0,1
19,0,96,3,1,0,1
18,0,364,3,1,0,0
14,0,270,2,1,0,1
10,0,251,2,1,0,1
23,0,96,3,1,0,1
18,0,242,3,1,0,0
8,0,151,2,1,0,1
23,0,96,3,1,0,1
12,0,258,3,1,0,1
18,0,96,3,1,0,1
31,0,96,3,1,0,0
24,0,50,2,2,0,1
24,0,112,2,1,0,1
22,0,96,3,1,0,1
19,0,239,2,2,0,1
47,0,94,2,2,0,1
15,0,242,3,1,0,1
23,0,96,3,1,0,1
18,0,113,3,1,0,1
11,0,258,3,1,0,1
18,0,242,3,1,0,1
19,0,258,3,1,0,0
13,0,94,2,1,0,0
24,0,150,3,1,0,1
27,0,96,3,1,0,1
25,0,345,2,2,0,1
11,0,96,3,0,0,1
10,0,62,2,1,0,1
20,0,96,3,1,0,1
14,0,96,3,1,0,1
23,0,242,3,1,0,1
23,0,65,3,1,0,0
26,0,258,3,1,0,1
22,0,242,3,2,0,0
31,0,335,3,4,0,0
16,0,150,3,1,0,1
21,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,248,2,1,0,1
30,0,96,3,2,0,0
14,0,94,2,1,0,1
16,0,112,2,1,0,1
25,0,96,3,1,0,1
20,0,290,2,2,0,1
27,0,96,3,1,0,1
17,0,96,3,0,0,1
11,0,195,2,1,0,1
25,0,96,3,1,0,1
27,0,96,3,1,0,1
25,0,45,3,1,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,0
15,0,96,3,1,0,1
21,0,96,3,1,0,1
14,0,96,3,1,0,1
27,0,94,2,2,0,1
45,0,335,3,3,0,0
33,0,150,3,2,0,1
46,0,242,3,2,0,1
15,0,96,3,1,0,1
24,0,96,3,1,0,1
18,0,112,2,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
34,0,96,3,1,0,1
32,0,45,3,1,0,0
24,0,270,2,1,0,1
15,0,258,3,1,0,0
74,0,205,4,2,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,96,3,1,0,1
21,0,252,3,1,0,1
14,0,258,3,1,0,1
45,0,289,2,1,0,1
27,0,180,2,1,0,1
33,0,50,2,2,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,58,4,1,0,1
22,0,248,2,1,0,1
19,0,137,3,2,0,1
23,0,258,3,1,0,1
23,0,96,3,1,0,1
14,0,258,3,1,0,1
18,0,96,3,1,0,1
34,0,364,3,4,0,0
30,0,96,3,0,0,1
34,0,94,2,2,0,1
28,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,136,2,1,0,1
28,0,96,3,1,0,1
16,0,94,2,1,0,1
17,0,96,3,1,0,1
16,0,83,3,1,0,0
23,0,75,2,1,0,1
74,0,205,4,2,0,1
25,0,96,3,1,0,0
17,0,96,3,1,0,1
18,0,96,3,1,0,1
17,0,364,3,1,0,0
15,0,96,3,1,0,1
19,0,96,3,1,0,1
28,0,96,3,1,0,1
32,0,345,2,2,0,1
70,0,96,3,1,0,0
19,0,50,2,2,0,1
17,0,270,2,1,0,1
15,0,96,3,1,0,1
19,0,96,3,1,0,1
38,0,180,2,1,0,1
21,0,183,2,1,0,1
21,0,258,3,1,1,1
19,0,96,3,1,0,1
20,0,96,3,1,0,1
18,0,258,3,1,0,1
17,0,249,2,1,0,1
10,0,248,2,1,0,1
22,0,96,3,1,0,1
31,0,84,2,2,0,1
24,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,258,3,1,0,0
12,0,96,3,0,0,1
23,0,258,3,1,0,1
73,0,205,4,2,0,0
40,0,96,3,1,0,0
22,0,96,3,1,0,1
12,0,258,3,1,0,1
22,0,96,3,1,0,1
15,0,258,3,1,0,1
16,0,96,3,1,0,1
19,0,96,3,1,0,0
36,0,96,3,1,0,1
33,0,96,3,1,0,1
39,0,221,2,1,0,1
20,0,183,2,1,0,1
18,0,228,4,1,0,1
17,0,96,3,1,0,1
16,0,258,3,1,0,1
74,0,205,4,2,0,0
19,0,170,2,0,0,1
25,0,96,3,1,0,1
29,0,258,3,1,0,1
18,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,258,3,1,0,1
18,0,96,3,1,0,1
28,0,258,3,1,0,1
27,0,364,3,1,0,1
18,0,96,3,1,0,1
47,0,94,2,2,0,1
25,0,96,3,1,0,1
26,0,96,3,1,0,1
27,0,287,2,1,0,1
16,0,96,3,1,0,1
31,0,96,3,1,0,1
45,0,96,3,1,0,1
17,0,258,3,1,0,1
24,0,261,4,1,0,1
20,0,202,4,0,0,1
31,0,94,2,2,0,1
12,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,302,4,1,0,1
63,0,96,3,5,0,1
27,0,256,6,2,0,0
17,0,96,3,1,0,1
28,0,96,3,1,0,0
12,0,96,3,0,0,1
22,0,45,3,1,0,1
17,0,258,3,1,0,1
52,0,335,3,5,0,1
18,0,84,2,1,0,1
17,0,123,3,1,0,1
24,0,96,3,1,0,1
13,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,45,3,1,0,1
20,0,175,2,2,0,1
16,0,96,3,1,0,0
18,0,49,2,1,0,1
14,0,136,2,1,0,1
15,0,96,3,1,0,1
16,0,359,4,1,0,1
32,0,96,3,1,0,1
25,0,71,2,2,0,0
21,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
17,0,206,4,1,0,1
21,0,96,3,0,0,1
19,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,187,2,2,0,1
19,0,96,3,1,0,1
20,0,112,2,1,0,1
19,0,112,2,1,0,1
17,0,96,3,1,0,1
28,0,96,3,1,0,1
18,0,187,2,2,0,1
21,0,345,2,2,0,1
29,0,290,2,2,0,1
24,0,96,3,1,0,1
39,0,300,4,3,0,0
17,0,123,3,2,0,1
15,0,258,3,1,0,0
16,0,258,3,1,0,0
28,0,96,3,1,0,1
20,0,139,2,1,0,1
17,0,45,3,1,0,1
16,0,96,3,1,0,1
25,0,242,3,1,0,1
22,0,249,2,1,0,0
21,0,71,2,1,0,1
24,0,96,3,1,0,1
25,0,96,3,2,0,1
19,0,96,3,1,0,1
14,0,96,3,1,0,1
26,0,45,3,1,0,1
19,0,258,3,1,0,1
22,0,258,3,1,0,1
36,0,96,3,1,0,1
22,0,96,3,1,0,1
25,0,96,3,1,0,1
42,0,113,3,2,0,1
18,0,123,3,2,0,1
26,0,96,3,1,0,1
20,0,187,2,1,0,1
16,0,96,3,1,0,1
13,0,182,2,1,0,1
15,0,96,3,1,0,1
15,0,345,2,2,0,1
17,0,258,3,1,0,1
58,0,290,2,7,0,0
34,0,258,3,1,0,1
16,0,176,4,2,0,1
22,0,345,2,2,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
13,0,96,3,1,0,1
33,0,96,3,1,0,1
18,0,321,6,2,0,1
23,0,96,3,1,0,1
31,0,258,3,2,0,1
11,0,96,3,0,0,1
12,0,253,2,2,0,1
19,0,96,3,1,0,1
10,0,335,3,0,0,1
20,0,96,3,1,0,1
18,0,45,3,1,0,1
24,0,45,3,1,0,1
30,0,302,4,1,0,1
12,0,96,3,1,0,1
16,0,123,3,1,0,1
28,0,345,2,2,0,1
27,0,45,3,2,0,0
15,0,46,2,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
21,0,96,3,0,0,1
24,0,297,8,1,0,0
23,0,152,2,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
11,0,96,3,0,0,1
17,0,96,3,1,0,1
20,0,75,2,1,0,1
17,0,242,3,1,0,1
15,0,96,3,1,0,1
14,0,258,3,1,0,1
31,0,96,3,1,0,1
16,0,82,2,1,0,1
17,0,96,3,1,0,1
26,0,50,2,2,0,1
48,0,96,3,1,0,1
13,0,96,3,1,0,1
17,0,183,2,1,0,1
24,0,96,3,1,0,1
17,0,345,2,3,0,1
16,0,258,3,1,0,0
18,0,96,3,2,0,0
15,0,139,2,1,0,1
26,0,225,2,1,0,1
35,0,45,3,2,0,0
74,0,205,4,2,1,1
18,0,96,3,1,0,1
21,0,116,2,1,0,1
24,0,45,3,1,0,1
15,0,96,3,1,0,1
16,0,152,2,1,0,1
11,0,104,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,269,2,1,0,1
37,0,96,3,3,0,1
40,0,113,3,2,0,1
9,0,96,3,0,0,0
18,0,96,3,1,0,1
34,0,217,2,2,0,1
13,0,96,3,1,0,1
14,0,175,2,2,0,0
14,0,180,2,0,0,0
14,0,96,3,1,0,1
13,0,112,2,1,0,1
13,0,96,3,1,0,1
18,0,136,2,1,0,1
26,0,96,3,2,0,1
19,0,356,7,1,0,0
20,0,96,3,1,0,0
18,0,94,2,1,0,0
18,0,112,2,1,0,1
11,0,347,2,1,0,0
21,0,168,2,1,0,1
16,0,248,2,1,0,1
48,0,71,2,3,0,1
34,0,96,3,1,0,1
21,0,170,2,1,0,0
20,0,290,2,2,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
27,0,96,3,3,0,1
20,0,338,6,1,0,1
14,0,93,2,1,0,1
19,0,175,2,1,0,0
18,0,96,3,1,0,1
14,0,45,3,1,0,1
13,0,96,3,0,0,1
15,0,364,3,0,0,1
18,0,136,2,1,0,1
24,0,96,3,1,0,1
14,0,258,3,1,0,1
43,0,113,3,2,0,1
37,0,96,3,1,0,1
12,0,96,3,0,0,1
17,0,296,2,1,0,1
15,0,96,3,1,0,1
31,0,242,3,1,0,1
23,0,258,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
47,0,94,2,2,0,1
19,0,258,3,1,0,1
26,0,96,3,1,0,1
16,0,237,2,2,0,1
21,0,258,3,1,0,1
40,0,113,3,3,0,0
26,0,96,3,1,0,1
18,0,123,3,2,0,1
26,0,290,2,1,0,0
21,0,258,3,1,0,1
47,0,94,2,2,0,1
32,0,94,2,2,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,225,2,1,0,1
23,0,50,2,3,0,1
25,0,367,2,2,0,1
20,0,50,2,2,0,1
25,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,123,3,1,0,1
17,0,96,3,1,0,1
21,0,346,2,1,0,1
27,0,45,3,1,0,1
18,0,65,3,1,0,1
22,0,45,3,1,0,0
18,0,96,3,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
24,0,130,2,1,0,1
23,0,96,3,1,0,1
16,0,93,2,1,0,1
22,0,206,4,2,0,1
20,0,96,3,1,0,0
13,0,75,2,1,0,1
7,0,180,2,0,0,0
13,0,75,2,1,0,1
69,0,242,3,2,0,0
26,0,96,3,1,0,1
20,0,96,3,1,0,1
37,0,113,3,2,0,0
4,0,170,2,0,0,0
17,0,96,3,1,0,1
19,0,128,2,1,0,1
15,0,225,2,1,0,1
22,0,96,3,1,0,1
31,0,96,3,1,0,0
18,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,96,3,1,0,1
44,0,96,3,3,0,1
12,0,258,3,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,258,3,1,0,1
26,0,270,2,2,0,1
15,0,96,3,1,0,0
14,0,258,3,1,0,1
14,0,96,3,1,0,0
17,0,75,2,1,0,1
13,0,93,2,2,0,1
37,0,96,3,1,0,1
14,0,96,3,1,0,1
23,0,45,3,1,0,1
10,0,237,2,1,0,1
25,0,75,2,1,0,1
28,0,45,3,1,0,1
21,0,96,3,1,0,1
30,0,237,2,2,0,1
17,0,96,3,1,0,0
18,0,96,3,1,0,1
15,0,75,2,1,0,1
31,0,96,3,1,0,1
31,0,302,4,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
18,0,176,4,1,0,0
18,0,253,2,2,0,1
18,0,96,3,1,0,1
21,0,50,2,2,0,1
15,0,96,3,1,0,1
19,0,150,3,1,0,1
68,0,180,2,1,0,1
40,0,180,2,1,0,1
22,0,258,3,1,0,1
46,0,94,2,1,0,1
11,0,96,3,0,0,1
26,0,242,3,1,0,1
22,0,251,2,2,0,0
18,0,96,3,1,0,1
19,0,191,2,2,0,0
12,0,45,3,1,0,1
17,0,139,2,1,0,1
12,0,175,2,1,0,1
35,0,96,3,1,0,1
17,0,96,3,1,0,1
12,0,96,3,0,0,0
16,0,96,3,1,0,1
18,0,82,2,1,0,1
23,0,94,2,1,0,1
14,0,345,2,2,0,1
15,0,112,2,2,0,1
31,0,335,3,4,0,0
18,0,96,3,1,0,1
26,0,248,2,1,0,1
19,0,258,3,1,0,1
22,0,225,2,1,0,1
19,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,96,3,0,0,0
21,0,96,3,1,0,1
35,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,112,2,1,0,1
26,0,96,3,1,0,1
27,0,50,2,3,0,0
28,0,96,3,1,0,1
24,0,302,4,1,0,1
19,0,96,3,1,0,1
17,0,116,2,1,0,1
13,0,258,3,1,0,1
20,0,290,2,1,0,0
22,0,96,3,1,0,1
22,0,65,3,1,0,0
20,0,96,3,1,0,1
43,0,364,3,1,0,1
22,0,187,2,1,0,1
24,0,258,3,1,0,1
30,0,205,4,1,0,0
18,0,96,3,1,0,1
26,0,45,3,1,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
28,0,45,3,1,0,1
7,0,180,2,0,0,1
16,0,248,2,1,0,1
39,0,181,2,3,0,1
13,0,96,3,1,0,0
12,0,242,3,1,0,0
14,0,96,3,1,0,1
28,0,180,2,2,0,1
18,0,45,3,1,0,0
20,0,90,5,1,0,0
21,0,345,2,2,0,1
24,0,96,3,1,0,1
26,0,345,2,2,0,1
21,0,335,3,1,0,0
29,0,96,3,1,0,1
17,0,96,3,0,0,1
16,0,253,2,2,0,1
21,0,96,3,1,0,1
14,0,142,2,2,0,1
16,0,96,3,0,0,1
13,0,52,2,1,0,1
21,0,123,3,2,0,1
23,0,96,3,2,0,1
15,0,45,3,1,0,1
14,0,345,2,2,0,1
19,0,346,2,3,0,1
24,0,302,4,1,0,1
27,0,170,2,2,0,1
22,0,96,3,1,0,1
74,0,205,4,2,0,1
18,0,96,3,1,0,1
23,0,96,3,1,0,1
29,0,45,3,1,0,1
16,0,93,2,1,0,1
19,0,337,2,2,0,1
15,0,287,2,1,0,1
22,0,45,3,1,0,1
19,0,112,2,1,0,1
17,0,116,2,1,0,1
23,0,242,3,1,0,1
21,0,258,3,1,0,1
28,0,96,3,1,0,1
35,0,287,2,1,0,1
11,0,296,2,1,0,1
14,0,110,2,1,0,1
12,0,258,3,1,0,1
17,0,96,3,0,0,1
20,0,258,3,2,0,0
25,0,112,2,1,0,1
28,0,96,3,1,0,1
16,0,345,2,2,0,1
14,0,123,3,1,0,1
19,0,91,4,2,0,1
28,0,258,3,1,0,1
16,0,118,3,1,0,1
18,0,96,3,1,0,1
27,0,96,3,0,0,1
11,0,187,2,1,0,1
26,0,96,3,1,0,1
17,0,225,2,1,0,1
18,0,65,3,2,0,1
13,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,137,3,2,0,1
27,0,290,2,2,0,1
39,0,96,3,1,0,1
20,0,290,2,2,0,1
20,0,96,3,1,0,1
21,0,258,3,1,0,1
26,0,96,3,2,0,1
23,0,258,3,1,0,1
13,0,180,2,1,0,1
40,0,113,3,2,0,0
18,0,242,3,1,0,1
16,0,96,3,1,0,1
22,0,258,3,1,0,1
19,0,96,3,1,0,1
15,0,96,3,0,0,0
14,0,128,2,1,0,1
11,0,64,3,0,0,1
26,0,96,3,1,0,1
14,0,258,3,1,0,1
24,0,302,4,1,0,1
33,0,45,3,1,0,1
18,0,258,3,1,0,1
14,0,96,3,1,0,1
15,0,139,2,1,0,1
54,0,96,3,2,0,0
24,0,128,2,1,0,0
10,0,128,2,0,0,0
11,0,123,3,1,0,1
18,0,176,4,0,0,1
19,0,93,2,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,0
31,0,258,3,1,0,1
36,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,0,0,1
16,0,258,3,1,0,1
17,0,242,3,1,0,1
11,0,96,3,1,0,1
13,0,258,3,1,0,1
14,0,96,3,1,0,1
20,0,82,2,1,0,0
16,0,110,2,1,0,1
20,0,258,3,1,0,1
16,0,225,2,1,0,1
26,0,302,4,2,0,1
17,0,96,3,1,0,0
14,0,94,2,1,0,1
27,0,96,3,1,0,1
27,0,258,3,1,0,1
23,0,96,3,1,0,1
52,0,71,2,4,0,1
14,1,1,3,2,0,1
45,0,96,3,5,0,0
28,0,94,2,2,0,1
25,0,96,3,1,0,1
49,0,96,3,1,0,1
23,0,96,3,1,0,1
19,0,96,3,0,0,0
19,0,96,3,1,0,0
18,0,113,3,1,0,1
55,0,94,2,1,0,1
14,0,96,3,1,0,1
21,0,249,2,2,0,1
24,0,136,2,1,0,1
19,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,311,5,1,0,0
24,0,175,2,1,0,1
29,0,258,3,1,0,1
20,0,290,2,2,0,1
31,0,302,4,1,0,1
18,0,258,3,1,0,1
34,0,261,4,1,0,1
15,0,96,3,1,0,1
15,0,335,3,0,0,0
17,0,96,3,0,0,0
22,0,96,3,1,0,1
33,0,96,3,1,0,1
23,0,96,3,1,0,1
25,0,96,3,2,0,0
26,0,96,3,1,0,1
47,0,94,2,2,0,1
20,0,96,3,1,0,1
27,0,68,2,2,0,1
19,0,96,3,1,0,1
22,0,290,2,3,0,1
20,0,215,2,1,0,1
25,0,96,3,1,0,1
20,0,290,2,2,0,1
20,0,96,3,1,0,1
10,0,340,2,1,0,1
24,0,345,2,2,0,1
14,0,96,3,1,0,0
15,0,149,6,1,0,1
27,0,253,2,2,0,1
16,0,96,3,1,0,1
12,0,136,2,1,0,1
27,0,96,3,1,0,1
15,0,96,3,1,0,1
26,0,96,3,1,0,1
19,0,96,3,0,0,0
34,0,96,3,1,0,0
21,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,242,3,1,0,1
23,0,96,3,1,0,1
37,0,96,3,1,0,0
15,0,96,3,1,0,1
24,0,96,3,1,0,1
20,0,358,3,2,0,1
17,0,301,2,1,0,1
16,0,96,3,1,0,1
25,0,345,2,2,0,1
24,0,187,2,3,0,1
15,0,96,3,1,0,1
20,0,248,2,1,0,1
74,0,205,4,2,0,1
17,0,290,2,2,0,0
14,0,139,2,1,0,1
20,0,96,3,1,0,1
11,0,258,3,1,0,1
34,0,96,3,1,0,0
15,0,56,2,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
37,0,335,3,3,0,1
14,0,341,2,1,0,1
37,0,113,3,2,0,0
16,0,345,2,2,0,1
27,0,123,3,3,0,1
15,0,96,3,1,0,1
29,0,258,3,2,0,1
18,0,96,3,1,0,1
16,0,96,3,1,0,1
30,0,258,3,1,0,1
29,0,345,2,2,0,1
20,0,96,3,1,0,0
26,0,96,3,1,0,1
28,0,180,2,1,0,1
18,0,248,2,1,0,1
20,0,96,3,1,0,1
24,0,170,2,1,0,1
17,0,345,2,2,0,1
35,0,221,2,1,0,0
22,0,365,6,1,0,1
24,0,96,3,1,0,1
25,0,96,3,1,0,1
7,0,180,2,0,0,1
22,0,345,2,2,0,1
11,0,50,2,1,0,1
15,0,139,2,1,0,1
33,0,345,2,2,0,1
27,0,96,3,1,0,1
24,0,50,2,2,0,1
25,0,364,3,1,0,1
25,0,96,3,1,0,1
26,0,225,2,1,0,1
18,0,96,3,0,0,1
21,0,345,2,3,0,1
13,0,261,4,0,0,1
22,0,45,3,1,0,1
37,0,270,2,1,0,1
19,0,96,3,1,0,1
30,0,35,2,1,0,1
30,0,96,3,1,0,1
23,0,75,2,1,0,1
21,0,96,3,1,0,1
24,0,96,3,1,0,1
35,0,96,3,1,0,1
12,0,323,4,1,0,1
23,0,96,3,1,0,0
17,0,45,3,1,0,1
20,0,96,3,1,0,1
25,0,112,2,1,0,0
21,0,258,3,1,0,1
22,0,96,3,1,0,1
37,0,113,3,2,0,0
17,0,96,3,1,0,1
41,0,94,2,2,0,1
16,0,258,3,1,0,1
12,0,258,3,1,0,1
19,0,96,3,1,0,1
35,0,96,3,3,0,1
15,0,96,3,1,0,1
23,0,238,2,1,0,1
12,0,150,3,1,0,1
10,0,84,2,1,0,1
32,0,183,2,1,0,1
15,0,96,3,1,0,0
24,0,96,3,2,0,1
20,0,96,3,1,0,1
74,0,205,4,2,0,1
15,0,244,4,0,0,0
22,0,96,3,1,0,1
35,0,96,3,1,0,1
17,0,242,3,1,0,1
15,0,290,2,1,0,0
20,0,45,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,1
29,0,96,3,2,0,1
15,0,96,3,1,0,1
23,0,183,2,1,0,1
39,0,96,3,5,0,0
26,0,302,4,1,0,1
24,0,139,2,1,0,0
17,0,96,3,1,0,1
18,0,225,2,1,0,1
21,0,242,3,1,0,1
16,0,96,3,1,0,1
36,0,221,2,1,0,0
10,0,187,2,1,0,0
24,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,242,3,0,0,1
23,0,96,3,1,0,1
26,0,96,3,1,0,1
18,0,75,2,1,0,1
16,0,96,3,1,0,1
14,0,96,3,1,0,1
12,0,96,3,1,0,1
32,0,96,3,2,0,1
20,0,96,3,1,0,1
12,0,152,2,0,0,1
37,0,302,4,1,0,1
10,0,124,2,1,0,1
15,0,242,3,1,0,1
13,0,225,2,1,0,1
23,0,96,3,1,0,0
19,0,96,3,1,0,1
11,0,225,2,0,0,0
16,0,123,3,2,0,1
20,0,96,3,1,0,1
11,0,96,3,0,0,0
18,0,96,3,1,0,1
25,0,96,3,2,0,1
13,0,258,3,1,0,1
12,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,96,3,1,0,1
27,0,96,3,3,0,1
24,0,96,3,1,0,1
46,0,96,3,1,0,1
21,0,96,3,1,0,1
26,0,96,3,1,0,1
50,0,96,3,2,0,1
11,0,96,3,1,0,1
26,0,96,3,1,0,1
23,0,96,3,1,0,1
13,0,176,4,1,0,0
24,0,345,2,2,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,345,2,2,0,1
25,0,50,2,2,0,1
31,0,96,3,1,0,1
21,0,123,3,1,0,1
21,0,242,3,1,0,1
16,0,96,3,1,0,1
24,0,258,3,1,0,1
19,0,96,3,1,0,1
14,0,75,2,1,0,1
26,0,242,3,1,0,1
13,0,94,2,1,0,1
22,0,96,3,1,0,1
15,0,65,3,1,0,1
36,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,176,4,1,0,1
32,0,258,3,1,0,1
15,0,96,3,1,0,1
36,0,335,3,3,0,1
76,0,96,3,2,0,1
21,0,56,2,1,0,1
16,0,258,3,1,0,1
24,0,258,3,1,0,1
23,0,96,3,0,0,1
19,0,96,3,1,0,1
