"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
20,0,345,2,2,0,1
17,0,96,3,1,0,1
13,0,75,2,2,0,1
14,0,112,2,1,0,1
25,0,96,3,1,0,1
16,0,242,3,1,0,1
10,0,176,4,0,0,1
43,0,96,3,1,0,1
16,0,96,3,1,0,1
15,0,176,4,1,0,0
57,0,96,3,1,0,1
14,0,337,2,2,0,1
18,0,176,4,1,0,1
17,0,96,3,1,0,1
20,0,258,3,1,0,1
34,0,45,3,1,0,1
23,0,96,3,1,0,1
27,0,96,3,1,0,1
15,0,110,2,1,0,1
44,0,96,3,3,0,0
26,0,234,6,1,0,1
29,0,96,3,0,0,1
13,0,96,3,1,0,1
13,0,368,2,2,0,1
17,0,45,3,1,0,1
21,0,50,2,2,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,0
16,0,96,3,1,0,1
28,0,96,3,1,0,1
18,0,96,3,1,0,1
12,0,364,3,1,0,0
76,0,96,3,2,0,1
20,0,96,3,1,0,0
30,0,96,3,1,0,1
28,0,96,3,1,0,1
20,0,96,3,1,0,0
16,0,96,3,1,0,1
7,0,180,2,0,0,0
13,0,96,3,0,0,1
18,0,45,3,1,0,1
15,0,176,4,1,0,1
41,0,362,2,1,0,1
13,0,290,2,1,0,1
19,0,96,3,1,0,1
14,0,96,3,1,0,1
13,0,258,3,1,0,1
23,0,345,2,2,0,1
12,0,330,2,1,0,1
21,0,96,3,1,0,1
39,0,113,3,2,0,0
19,0,96,3,1,0,1
14,0,139,2,1,0,1
23,0,112,2,1,0,1
13,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,75,2,1,0,1
13,0,139,2,1,0,1
7,0,180,2,0,0,0
15,0,96,3,0,0,1
25,0,96,3,1,0,1
10,0,112,2,1,0,1
17,0,123,3,1,0,1
20,0,96,3,1,0,1
27,0,96,3,1,0,1
12,0,93,2,1,0,1
4,0,167,2,0,0,1
48,0,71,2,3,0,1
16,0,364,3,1,0,0
22,0,345,2,2,0,1
17,0,242,3,1,0,1
29,0,96,3,1,0,0
19,0,45,3,1,0,1
30,0,96,3,1,0,1
23,0,248,2,1,0,1
41,0,96,3,1,0,1
23,0,96,3,1,0,1
39,0,45,3,1,0,1
41,0,261,4,2,0,0
15,0,96,3,1,0,1
21,0,258,3,1,0,1
17,0,367,2,2,0,1
47,0,94,2,2,0,1
7,0,180,2,0,0,1
20,0,96,3,1,0,1
13,0,112,2,1,0,1
35,0,45,3,1,0,1
15,0,242,3,1,0,1
16,0,238,2,2,0,1
18,0,337,2,2,0,1
15,0,183,2,1,0,1
24,0,299,2,1,0,1
21,0,96,3,1,0,0
11,0,96,3,0,0,1
47,0,94,2,2,0,1
16,0,258,3,1,0,1
18,0,96,3,1,0,0
25,0,96,3,1,0,1
30,0,335,3,3,0,1
45,0,96,3,1,0,1
25,0,94,2,2,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
28,0,45,3,1,0,1
15,0,258,3,1,0,1
39,0,242,3,2,0,1
25,0,96,3,1,0,1
24,0,96,3,1,0,0
34,0,96,3,1,0,1
11,0,242,3,1,0,1
14,1,19,3,2,0,1
22,0,96,3,1,0,1
27,0,96,3,1,0,1
30,0,242,3,2,0,0
26,0,96,3,1,0,1
13,0,258,3,1,0,1
26,0,258,3,1,0,1
28,0,45,3,1,0,1
24,0,258,3,1,0,1
39,0,94,2,1,0,1
47,0,94,2,2,0,1
22,0,96,3,1,0,1
14,0,183,2,1,0,1
14,0,96,3,1,0,1
16,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,112,2,1,0,1
18,0,345,2,2,0,1
18,0,287,2,1,0,1
32,0,96,3,1,0,1
19,0,364,3,1,0,0
40,0,94,2,2,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
17,0,123,3,1,0,1
23,0,289,2,1,0,1
35,0,113,3,2,0,1
22,0,258,3,1,0,1
42,0,94,2,2,0,1
13,0,96,3,1,0,1
15,0,96,3,0,0,0
27,0,180,2,1,0,1
28,0,96,3,1,0,1
14,0,152,2,1,0,1
32,0,96,3,1,0,1
15,0,96,3,1,0,1
11,0,258,3,1,0,0
16,0,96,3,0,0,0
18,0,128,2,1,0,1
28,0,96,3,1,0,1
13,0,96,3,0,0,1
14,0,96,3,0,0,1
5,0,141,2,0,0,1
12,0,96,3,1,0,1
14,0,128,2,1,0,1
23,0,258,3,1,0,1
15,0,96,3,1,0,1
17,0,258,3,1,0,1
14,0,345,2,2,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
10,0,249,2,1,0,1
15,0,116,2,1,0,1
33,0,96,3,1,0,1
18,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,96,3,0,0,1
22,0,96,3,1,0,0
23,0,276,2,1,0,0
23,0,96,3,1,0,1
14,1,6,3,2,0,1
17,0,94,2,2,0,1
28,0,96,3,1,0,1
17,0,96,3,1,0,1
21,0,258,3,1,0,1
21,0,45,3,1,0,1
15,0,71,2,2,0,1
26,0,71,2,2,0,1
13,0,258,3,1,0,1
11,0,96,3,0,0,1
30,0,96,3,1,0,1
18,0,96,3,1,0,1
30,0,96,3,1,0,1
16,0,176,4,1,0,1
74,0,205,4,2,0,0
13,0,258,3,1,0,1
20,0,345,2,2,0,1
27,0,82,2,1,0,0
19,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
31,0,187,2,3,0,1
45,0,141,2,1,0,1
16,0,96,3,1,0,1
18,0,180,2,1,0,1
14,0,96,3,1,0,1
17,0,96,3,1,0,0
19,0,50,2,2,0,1
21,0,96,3,1,0,1
17,0,337,2,2,0,1
13,0,258,3,1,0,1
14,0,290,2,1,0,1
21,0,130,2,1,0,1
19,0,258,3,1,0,1
16,0,290,2,0,0,1
13,0,96,3,1,0,1
18,0,258,3,1,0,1
20,0,176,4,3,0,1
13,0,258,3,1,0,1
41,0,96,3,1,0,1
24,0,96,3,1,0,0
17,0,242,3,1,0,1
27,0,96,3,1,0,1
20,0,258,3,1,0,1
21,0,96,3,1,0,1
15,0,345,2,2,0,1
25,0,96,3,1,0,1
18,0,96,3,1,0,1
40,0,113,3,2,0,1
20,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,362,2,1,0,1
19,0,96,3,0,0,1
17,0,96,3,1,0,1
22,0,258,3,1,0,0
22,0,258,3,1,0,1
19,0,112,2,1,0,1
18,0,96,3,1,0,0
14,0,56,2,1,0,1
17,0,96,3,1,0,1
21,0,150,3,1,0,1
30,0,96,3,1,0,1
24,0,96,3,1,0,1
28,0,258,3,1,0,1
30,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,166,2,1,0,1
14,0,183,2,1,0,1
22,0,258,3,1,0,1
25,0,345,2,2,0,1
18,0,96,3,1,0,1
12,0,258,3,1,0,1
26,0,258,3,1,0,1
16,0,136,2,1,0,1
37,0,45,3,1,0,1
14,0,80,2,1,0,1
16,0,96,3,1,0,1
19,0,136,2,0,0,0
13,0,96,3,1,0,1
31,0,335,3,4,0,0
14,0,110,2,1,0,1
20,0,258,3,1,0,1
15,0,171,2,1,0,1
42,0,335,3,3,0,0
20,0,96,3,1,0,1
31,0,96,3,1,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,1
23,0,96,3,1,0,1
11,0,335,3,0,0,1
21,0,96,3,1,0,1
17,0,242,3,1,0,1
13,0,258,3,1,0,1
30,0,96,3,1,0,0
16,0,96,3,1,0,1
17,0,242,3,1,0,1
19,0,246,2,3,0,1
22,0,96,3,1,0,1
11,0,96,3,1,0,1
24,0,96,3,1,0,1
13,0,136,2,1,0,1
19,0,258,3,1,0,1
27,0,71,2,2,0,1
14,0,258,3,1,0,1
16,0,88,2,2,0,1
16,0,248,2,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,248,2,1,0,1
26,0,242,3,2,0,1
15,0,181,2,1,0,1
19,0,206,4,2,0,1
21,0,45,3,1,0,1
12,0,180,2,1,0,1
28,0,96,3,1,0,1
21,0,96,3,1,0,1
15,0,258,3,1,0,1
74,0,205,4,2,0,1
19,0,129,8,1,0,1
19,0,96,3,1,0,1
24,0,96,3,1,0,1
23,0,302,4,1,0,1
25,0,96,3,1,0,1
25,0,287,2,1,0,0
11,0,110,2,1,0,1
74,0,205,4,2,0,1
26,0,96,3,1,0,1
29,0,96,3,1,0,0
28,0,45,3,1,0,1
14,0,96,3,1,0,1
14,0,364,3,0,0,0
22,0,96,3,1,0,1
17,0,258,3,1,0,1
30,0,96,3,1,0,1
18,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
39,0,45,3,1,0,1
12,0,75,2,1,0,1
34,0,113,3,1,0,0
16,0,96,3,1,0,1
10,0,96,3,0,0,0
13,0,56,2,1,0,1
18,0,96,3,1,0,1
52,0,96,3,3,0,0
17,0,345,2,2,0,1
23,0,302,4,1,0,1
16,0,242,3,1,0,0
18,0,96,3,1,0,1
19,0,96,3,1,0,1
13,0,176,4,1,0,1
23,0,50,2,2,0,1
26,0,176,4,3,0,0
28,0,96,3,2,0,0
21,0,112,2,1,0,0
33,0,347,2,3,0,1
24,0,345,2,2,0,1
19,0,96,3,1,0,1
20,0,345,2,2,0,1
74,0,205,4,2,0,1
19,0,258,3,1,0,1
18,0,187,2,1,0,1
21,0,96,3,1,0,1
13,0,136,2,1,0,1
14,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
12,0,258,3,1,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
18,0,345,2,2,0,1
22,0,345,2,2,0,1
22,0,96,3,1,0,1
27,0,96,3,1,0,1
11,0,96,3,0,0,1
20,0,187,2,2,0,1
23,0,96,3,1,0,1
16,0,84,2,1,0,1
13,0,96,3,1,0,1
14,0,96,3,1,0,1
19,0,96,3,1,0,1
23,0,96,3,1,0,1
25,0,96,3,1,0,1
43,0,96,3,1,0,1
7,0,180,2,0,0,0
47,0,94,2,2,0,1
18,0,96,3,1,0,1
22,0,96,3,0,0,1
14,0,290,2,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,258,3,0,0,0
23,0,96,3,1,0,1
19,0,258,3,1,0,1
19,0,258,3,1,0,1
19,0,50,2,2,0,1
27,0,335,3,1,0,0
17,0,258,3,1,0,1
23,0,96,3,1,0,1
16,0,290,2,1,0,1
17,0,96,3,1,0,1
18,0,205,4,1,0,0
34,0,96,3,1,0,1
25,0,302,4,1,0,1
22,0,258,3,1,0,1
27,0,96,3,1,0,1
15,0,54,3,1,0,0
16,0,96,3,1,0,1
15,0,258,3,1,0,1
25,0,171,2,1,0,1
20,0,183,2,1,0,1
17,0,150,3,1,0,1
21,0,105,2,1,0,1
20,0,242,3,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
14,0,96,3,1,0,1
15,0,242,3,1,0,0
28,0,96,3,2,0,0
20,0,96,3,1,0,1
14,0,96,3,1,0,1
13,0,340,2,1,0,1
8,0,302,4,0,0,0
22,0,96,3,1,0,1
12,0,258,3,1,0,1
12,0,221,2,1,0,1
11,0,290,2,1,0,0
28,0,174,4,1,0,0
14,0,337,2,2,0,1
14,0,112,2,1,0,1
20,0,96,3,1,0,1
32,0,96,3,1,0,1
11,0,181,2,1,0,1
25,0,96,3,1,0,1
21,0,242,3,1,0,1
16,0,71,2,2,0,1
14,0,96,3,1,0,1
24,0,50,2,2,0,1
20,0,45,3,1,0,0
13,0,242,3,1,0,0
36,0,335,3,3,0,1
29,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,290,2,2,0,1
15,0,258,3,1,0,1
22,0,96,3,1,0,1
18,0,112,2,1,2,1
24,0,258,3,1,0,1
76,0,96,3,2,0,0
11,0,96,3,1,0,1
30,0,335,3,3,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,180,2,1,0,1
27,0,258,3,1,0,1
13,0,82,2,1,0,1
23,0,96,3,1,0,1
23,0,96,3,0,0,0
15,0,258,3,1,0,1
20,0,96,3,1,0,1
29,0,96,3,0,0,1
15,0,269,2,1,0,0
26,0,96,3,2,0,1
19,0,258,3,1,0,1
31,0,96,3,1,0,1
13,0,248,2,1,0,1
21,0,96,3,1,0,1
32,0,96,3,1,0,1
17,0,258,3,1,0,1
18,0,45,3,1,0,1
33,0,302,4,1,0,1
12,1,5,3,2,0,1
18,0,96,3,1,0,1
19,0,75,2,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
20,0,96,3,1,0,1
14,0,258,3,1,0,1
18,0,127,2,1,0,1
32,0,258,3,1,0,1
23,0,96,3,1,0,1
32,0,45,3,1,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,45,3,1,0,1
20,0,94,2,2,0,1
21,0,45,3,1,0,0
24,0,183,2,1,0,1
25,0,96,3,1,0,1
10,0,96,3,0,0,1
15,0,176,4,1,0,0
30,0,345,2,2,0,1
14,0,96,3,1,0,1
19,0,345,2,2,0,1
47,0,242,3,1,0,1
51,0,94,2,2,0,1
15,0,345,2,2,0,1
34,0,96,3,1,0,1
22,0,258,3,1,0,1
18,0,190,2,3,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
41,0,96,3,1,0,1
26,0,96,3,1,0,1
21,0,367,2,2,0,1
19,0,45,3,1,0,0
39,0,180,2,1,0,1
20,0,96,3,1,0,1
18,0,206,4,0,0,1
39,0,94,2,2,0,1
18,0,242,3,1,0,1
26,0,45,3,1,0,1
17,0,183,2,1,0,1
14,0,96,3,1,0,1
29,0,71,2,2,0,1
15,0,50,2,2,0,1
13,0,82,2,1,0,1
26,0,176,4,1,0,1
15,0,234,6,1,0,1
22,0,258,3,1,0,0
20,0,255,3,1,0,0
18,0,96,3,1,0,1
28,0,96,3,1,0,1
21,0,96,3,1,0,1
19,0,258,3,1,0,1
13,0,287,2,1,0,1
17,0,96,3,1,0,1
17,0,276,2,1,0,1
13,0,94,2,1,0,1
17,0,96,3,0,0,1
17,0,96,3,0,0,0
21,0,345,2,2,0,1
11,0,96,3,1,0,1
18,0,199,2,2,0,1
19,0,123,3,2,0,1
45,0,270,2,2,0,1
45,0,96,3,4,0,0
47,0,94,2,2,0,1
21,0,96,3,1,0,1
10,0,93,2,0,0,0
42,0,113,3,2,0,1
36,0,82,2,1,0,1
15,0,270,2,1,0,1
13,0,112,2,1,0,1
14,0,187,2,2,0,1
25,0,96,3,1,0,0
15,0,183,2,2,0,1
22,0,258,3,1,0,0
19,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,96,3,1,0,1
14,0,96,3,1,0,1
16,0,96,3,1,0,1
14,0,96,3,1,0,1
17,0,242,3,1,0,1
15,0,180,2,1,0,1
16,0,123,3,2,0,1
17,0,136,2,1,0,1
18,0,123,3,2,0,1
15,0,79,3,1,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
26,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
12,0,135,2,1,0,1
20,0,258,3,1,0,1
26,0,96,3,1,0,1
13,0,225,2,1,0,1
23,0,343,2,3,0,1
23,0,65,3,1,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,1
17,0,296,2,1,0,1
12,0,258,3,1,0,1
52,0,96,3,3,0,1
13,0,96,3,1,0,1
32,0,183,2,3,0,1
18,0,79,3,1,0,1
20,0,96,3,1,0,1
29,0,45,3,1,0,1
18,0,96,3,1,0,0
11,0,80,2,1,0,1
18,0,96,3,1,0,1
27,0,96,3,1,0,1
17,0,113,3,1,0,1
38,0,96,3,1,0,1
27,0,96,3,1,0,1
11,0,96,3,0,0,1
20,0,137,3,2,0,1
18,0,96,3,1,0,1
20,0,363,8,0,0,1
10,0,96,3,0,0,0
24,0,258,3,1,0,1
15,0,50,2,2,0,1
13,0,215,2,1,0,1
21,0,96,3,1,0,1
19,0,96,3,0,0,1
20,0,96,3,1,0,1
47,0,94,2,2,0,1
22,0,88,2,0,0,0
24,0,112,2,1,0,1
20,0,96,3,1,0,0
32,0,364,3,4,0,0
24,0,258,3,1,0,1
20,0,50,2,2,0,0
19,0,96,3,0,0,1
23,0,91,4,1,0,0
14,0,96,3,1,0,1
20,0,96,3,1,0,1
18,0,270,2,2,0,1
24,0,345,2,2,0,1
30,0,335,3,3,0,1
16,0,110,2,1,0,1
18,0,152,2,1,0,0
42,0,96,3,4,0,1
11,0,183,2,1,0,1
23,0,96,3,1,0,1
13,0,94,2,1,0,0
37,0,242,3,4,0,1
20,0,45,3,1,0,1
16,0,139,2,1,0,1
25,0,364,3,1,0,0
19,0,96,3,1,0,1
23,0,302,4,1,0,1
17,0,128,2,1,0,1
20,0,290,2,1,0,0
25,0,346,2,4,0,1
12,0,290,2,1,0,1
22,0,96,3,1,0,1
20,0,258,3,1,0,1
28,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,258,3,1,0,1
24,0,130,2,1,0,1
38,0,96,3,1,0,1
34,0,45,3,1,0,0
20,0,96,3,1,0,1
15,0,123,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,1
12,0,96,3,0,0,1
36,0,96,3,1,0,1
19,0,96,3,1,0,1
13,0,96,3,1,0,1
9,0,151,2,1,0,1
49,0,290,2,3,0,0
19,0,345,2,2,0,1
18,0,345,2,2,0,1
36,0,96,3,1,0,1
16,0,96,3,1,0,1
12,0,96,3,1,0,1
24,0,346,2,3,0,1
25,0,345,2,2,0,1
24,0,96,3,1,0,1
17,0,96,3,1,0,1
26,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,308,9,1,0,1
18,0,96,3,1,0,1
14,0,75,2,1,0,1
20,0,96,3,1,0,0
17,0,96,3,1,0,1
18,0,290,2,1,0,1
14,0,335,3,0,0,0
15,0,110,2,1,0,1
29,0,96,3,1,0,1
13,0,96,3,0,0,1
28,0,96,3,0,0,1
15,0,136,2,1,0,1
8,0,314,2,0,0,0
22,0,96,3,1,0,1
19,0,258,3,1,0,1
31,0,96,3,1,0,1
17,0,225,2,1,0,1
20,0,96,3,2,0,0
15,0,242,3,1,0,1
27,0,96,3,1,0,1
19,0,96,3,1,0,1
15,0,303,2,1,0,1
27,0,302,4,1,0,1
7,0,180,2,0,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,0
16,0,96,3,1,0,1
35,0,96,3,1,0,1
31,0,96,3,1,0,1
18,0,352,2,1,0,1
15,0,60,2,1,0,1
44,0,242,3,2,0,1
15,0,91,4,0,0,1
17,0,175,2,1,0,1
16,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,2,0,0
25,0,96,3,1,0,1
15,0,258,3,1,0,1
17,0,161,2,0,0,0
80,0,205,4,2,0,1
13,0,258,3,1,0,1
16,0,96,3,1,0,1
25,0,242,3,1,0,1
41,0,113,3,2,0,0
19,0,136,2,0,0,1
64,0,96,3,4,0,1
16,0,258,3,1,0,1
17,0,325,2,2,0,1
24,0,96,3,1,0,1
24,0,96,3,1,0,1
14,0,96,3,0,0,0
40,0,94,2,1,0,1
26,0,96,3,2,0,1
18,0,96,3,1,0,1
14,0,270,2,2,0,1
15,0,172,2,2,0,1
19,0,96,3,1,0,0
22,0,96,3,1,0,1
23,0,302,4,1,0,1
34,0,96,3,1,0,1
22,0,84,2,1,0,1
18,0,187,2,2,0,1
15,0,176,4,1,0,1
17,0,242,3,0,0,0
12,0,96,3,0,0,0
18,0,345,2,2,0,1
30,0,96,3,1,0,1
34,0,96,3,1,0,1
27,0,183,2,3,0,1
20,0,248,2,1,0,1
17,0,96,3,1,0,1
20,0,96,3,1,0,1
32,0,45,3,1,0,1
25,0,96,3,0,0,1
19,0,96,3,1,0,1
14,0,96,3,1,0,1
15,0,152,2,1,0,0
14,0,96,3,1,0,1
27,0,302,4,1,0,1
17,0,96,3,1,0,0
26,0,96,3,1,0,0
15,0,96,3,1,0,1
27,0,96,3,1,0,1
15,0,96,3,1,0,1
43,0,113,3,1,0,1
20,0,90,5,1,0,0
17,0,94,2,2,0,1
23,0,96,3,1,0,1
27,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,258,3,1,0,1
25,0,96,3,1,0,1
34,0,180,2,1,0,1
18,0,96,3,1,0,1
28,0,46,2,2,0,1
49,0,96,3,4,0,0
24,0,258,3,1,0,1
21,0,96,3,1,0,1
21,0,187,2,2,0,1
18,0,180,2,1,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,0
55,0,96,3,3,0,0
49,0,71,2,4,0,1
24,0,71,2,2,0,1
22,0,96,3,1,0,1
34,0,96,3,1,0,1
23,0,300,4,2,0,1
48,0,45,3,1,0,0
17,0,45,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,82,2,1,0,1
19,0,96,3,1,0,1
22,0,142,2,2,0,1
19,0,117,2,2,0,1
33,0,180,2,1,0,1
16,0,337,2,2,0,1
21,0,96,3,1,0,1
30,0,298,2,1,0,1
26,0,96,3,2,0,1
17,0,94,2,1,0,1
9,0,151,2,1,0,1
16,0,96,3,1,0,1
15,0,152,2,1,0,1
43,0,113,3,1,0,0
34,0,94,2,2,0,1
37,0,113,3,2,0,0
20,0,367,2,1,0,1
19,0,127,2,2,0,0
18,0,183,2,1,0,1
24,0,50,2,3,0,1
13,0,194,2,1,0,1
15,0,300,4,1,0,1
25,0,242,3,0,0,1
24,0,96,3,1,0,1
22,0,96,3,0,0,1
18,0,258,3,1,0,1
13,0,242,3,0,0,1
15,0,139,2,1,0,1
42,0,96,3,3,0,0
13,0,96,3,1,0,1
31,0,96,3,0,0,1
19,0,170,2,1,0,1
18,0,187,2,2,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,0
21,0,96,3,1,0,1
56,0,96,3,3,0,1
21,0,96,3,1,0,1
17,0,272,2,1,0,1
20,0,183,2,1,0,1
15,0,258,3,1,0,1
22,0,96,3,1,0,1
23,0,258,3,1,0,1
14,0,290,2,1,0,1
15,0,248,2,1,0,1
26,0,94,2,2,0,1
31,0,335,3,4,0,0
17,0,258,3,1,0,1
29,0,96,3,1,0,1
30,0,96,3,1,0,1
28,0,45,3,1,0,1
13,0,183,2,1,0,1
18,0,128,2,1,0,1
32,0,96,3,1,0,1
16,0,346,2,1,0,0
18,0,96,3,1,0,1
17,0,96,3,1,0,1
13,0,258,3,1,0,1
16,0,50,2,1,0,1
17,0,123,3,1,0,1
23,0,96,3,1,0,1
10,0,296,2,1,0,1
17,0,96,3,1,0,1
6,0,216,2,0,0,1
27,0,358,3,1,0,0
21,0,96,3,1,0,1
13,0,96,3,1,0,1
19,0,128,2,1,0,1
11,0,123,3,1,0,1
23,0,96,3,2,0,0
81,0,96,3,3,1,0
25,0,96,3,2,0,1
21,0,91,4,2,0,1
21,0,296,2,1,0,1
21,0,176,4,1,0,1
15,0,258,3,1,0,1
27,0,96,3,1,0,1
16,0,96,3,1,0,1
25,0,242,3,1,0,0
15,0,175,2,2,0,1
24,0,96,3,1,0,1
15,0,290,2,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
16,0,364,3,1,0,1
11,0,242,3,1,0,1
18,0,96,3,1,0,1
18,0,276,2,1,0,1
32,0,364,3,4,0,0
45,0,270,2,1,0,1
18,0,345,2,2,0,1
25,0,96,3,0,0,0
17,0,345,2,2,0,1
22,0,45,3,1,0,1
19,0,110,2,1,0,1
25,0,45,3,1,0,1
32,0,242,3,1,0,1
31,0,96,3,1,0,1
17,0,258,3,1,0,1
15,0,130,2,1,0,1
21,0,258,3,1,0,1
13,0,258,3,1,0,1
18,0,258,3,1,0,0
23,0,258,3,1,0,1
13,0,96,3,1,0,1
20,0,96,3,1,0,0
28,0,96,3,1,0,1
14,0,258,3,1,0,1
15,0,345,2,2,0,1
12,0,258,3,1,0,1
10,0,128,2,0,0,0
13,0,258,3,1,0,1
24,0,96,3,1,0,1
17,0,183,2,1,0,1
32,0,96,3,1,0,1
26,0,96,3,1,0,1
18,0,35,2,1,0,1
23,0,300,4,2,0,1
21,0,96,3,1,0,0
13,0,298,2,1,0,1
15,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,255,3,1,0,1
14,0,345,2,2,0,1
18,0,71,2,2,0,1
14,0,258,3,1,0,1
26,0,96,3,1,0,1
26,0,96,3,2,0,1
16,0,96,3,1,0,1
15,0,96,3,2,0,0
23,0,242,3,1,0,1
28,0,96,3,1,0,1
39,0,94,2,2,0,1
23,0,96,3,1,0,1
31,0,96,3,1,0,1
20,0,290,2,2,0,1
23,0,45,3,1,0,0
16,0,96,3,1,0,1
18,0,176,4,1,0,0
17,0,71,2,2,0,1
10,0,248,2,1,0,1
22,0,96,3,1,0,1
18,0,345,2,2,0,1
27,0,345,2,2,0,1
16,0,175,2,1,0,1
13,0,183,2,1,0,1
