"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
0,0,0,0,1,0,14,2,1
0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,5,0,1
1,0,1,1,1,0,7,24,1
1,1,0,0,1,0,2,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,5,1,1
1,0,1,0,1,0,6,3,1
1,1,0,0,0,0,29,14,1
1,1,0,0,0,0,7,0,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,1
1,1,0,0,1,0,2,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,1,1
0,1,0,0,1,0,25,3,1
0,1,0,0,1,0,5,0,1
1,1,1,1,1,0,6,2,1
0,0,0,0,0,0,2,0,0
0,0,0,0,1,0,11,5,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,0,1
0,1,0,0,1,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,1,1
1,1,0,0,0,0,2,0,1
1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,12,0,1
1,1,0,0,0,0,8,6,1
1,0,0,0,1,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,7,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,6,0,1
1,1,0,0,0,0,1,12,1
1,1,0,0,0,0,4,13,1
1,1,0,0,1,0,4,13,1
1,1,0,0,1,0,1,0,1
0,0,0,0,0,0,3,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,11,0,1
0,1,0,0,1,0,20,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,4,0,1
1,0,0,0,0,0,3,0,1
1,0,0,0,0,0,24,0,1
1,1,1,1,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,35,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,15,5,1
1,1,0,0,0,0,33,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,4,0,0
0,1,0,0,0,0,3,14,1
0,0,0,0,0,0,8,0,1
1,0,0,1,1,0,4,8,1
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,14,1,1
0,0,0,0,1,0,7,6,1
0,0,0,0,0,0,1,1,1
0,0,0,1,0,0,8,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,1,1,0,0,0,2,1,0
0,0,0,0,0,1,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,3,0,1
1,0,0,0,0,0,3,0,1
0,1,0,0,1,0,5,0,1
0,0,0,0,0,0,10,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,12,1
1,1,0,0,0,0,4,2,0
1,1,1,0,0,0,1,0,0
0,1,0,0,1,0,4,0,1
0,0,0,0,0,1,5,0,1
1,1,0,0,0,0,18,0,1
0,1,0,0,0,0,13,4,1
1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,8,4,1
1,1,0,0,1,0,15,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,0,0,0,1,0,2,1,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,1,1
0,0,0,0,0,0,9,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,5,1,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,7,0,1
0,0,0,0,0,0,8,2,0
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,28,0,1
1,1,0,0,1,0,31,0,1
1,0,0,1,1,1,3,0,1
0,0,0,0,1,0,1,0,1
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,18,0,1
0,0,0,0,1,0,4,1,1
0,0,0,1,0,0,1,2,1
0,1,0,0,0,0,6,30,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,13,2,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,8,2,1
1,1,0,1,1,1,5,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,10,0,1
0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,14,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,5,4,1
1,1,0,0,1,0,6,6,1
0,0,0,0,1,0,23,1,1
1,1,1,0,0,0,2,4,1
0,1,0,0,0,0,20,2,1
1,0,0,0,0,0,1,0,1
1,1,1,0,1,0,18,1,1
1,1,1,1,1,0,3,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,27,2,1
1,1,0,0,1,0,4,27,1
1,1,0,0,0,0,1,2,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,8,1,1
0,1,0,0,0,0,3,2,1
1,1,0,0,0,0,34,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,21,0,1
0,1,0,1,1,0,1,0,1
0,0,0,0,0,0,34,10,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,20,6,1
1,1,0,0,0,0,8,6,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,22,4,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,27,2,1
1,1,0,1,1,0,3,2,1
0,1,0,1,1,0,3,0,0
1,0,1,0,0,0,3,0,0
0,0,0,0,0,0,2,0,0
1,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,10,0,1
0,1,0,0,1,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,8,89,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,22,1
0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0
0,0,0,0,1,0,13,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,3,16,1
1,1,0,0,1,0,9,0,1
1,1,1,1,1,0,2,0,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,30,1,1
1,1,1,0,0,0,6,4,1
1,1,0,0,1,0,3,0,1
0,1,0,1,1,0,4,6,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,3,1
1,0,0,0,0,0,8,0,1
1,1,0,0,0,0,20,1,1
1,1,0,0,0,0,2,0,0
0,1,0,0,0,0,3,0,1
0,1,0,0,0,0,8,3,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,3,7,1
1,1,0,0,0,0,7,4,1
0,1,0,0,0,0,29,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,0,0,1,0,22,3,1
0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,21,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,3,0,1
0,1,0,1,1,0,3,0,0
1,1,0,0,0,0,10,0,1
0,0,0,1,0,0,7,9,1
0,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,17,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,1,1
0,0,0,0,1,0,2,0,1
0,1,0,0,1,0,11,19,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,3,4,1
1,1,1,0,0,0,4,66,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,19,50,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,1
0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,0,1
0,1,0,1,1,0,7,0,1
0,0,0,0,0,0,7,0,1
1,1,0,0,0,0,38,2,1
0,1,0,0,1,0,9,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1
1,1,1,0,0,0,18,10,1
1,0,0,0,0,0,4,0,1
1,1,0,0,1,0,32,3,1
