"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
20,0,187,2,3,0,1
28,0,96,3,1,0,1
74,0,205,4,2,0,1
22,0,96,3,1,0,1
25,0,91,4,1,0,1
26,0,176,4,1,0,0
20,0,45,3,1,0,1
17,0,96,3,1,0,0
13,0,45,3,1,0,1
25,0,96,3,1,0,1
18,0,183,2,1,0,1
24,0,96,3,1,0,1
13,0,96,3,1,0,1
22,0,96,3,1,0,1
27,0,96,3,3,0,0
11,0,290,2,1,0,1
29,0,96,3,1,0,1
13,0,96,3,1,0,0
17,0,258,3,1,0,1
20,0,96,3,1,0,1
13,0,96,3,1,0,1
21,0,345,2,2,0,1
22,0,258,3,1,0,1
21,0,112,2,1,0,1
29,0,96,3,1,0,1
18,0,112,2,1,0,1
26,0,96,3,1,0,1
20,0,352,2,2,0,1
38,0,242,3,4,0,0
14,0,96,3,1,0,0
20,0,112,2,1,0,1
15,0,112,2,1,0,1
28,0,96,3,1,0,1
23,0,258,3,1,0,1
23,0,96,3,1,0,1
14,0,102,4,1,0,1
19,0,96,3,1,0,1
16,0,139,2,1,0,1
18,0,96,3,1,0,0
30,0,180,2,1,0,0
20,0,300,4,1,0,1
16,0,116,2,1,0,1
22,0,258,3,1,0,0
17,0,112,2,1,0,1
27,0,96,3,1,0,1
25,0,170,2,2,0,1
11,0,75,2,1,0,1
23,0,258,3,1,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,0
12,0,128,2,1,0,1
27,0,150,3,2,0,1
22,0,96,3,1,0,1
21,0,176,4,1,0,1
32,0,96,3,1,0,1
29,0,345,2,3,0,1
18,0,94,2,1,0,1
21,0,96,3,1,0,1
24,0,96,3,1,0,1
32,0,96,3,1,0,1
21,0,96,3,2,0,1
21,0,50,2,3,0,1
23,0,242,3,1,0,1
16,0,153,2,1,0,1
17,0,153,2,2,0,1
31,0,45,3,1,0,1
32,0,258,3,1,0,1
32,0,93,2,3,0,0
21,0,253,2,2,0,1
29,0,290,2,2,0,1
20,0,258,3,1,0,1
20,0,96,3,1,0,1
16,0,112,2,1,0,1
27,0,96,3,1,0,1
35,0,45,3,1,0,1
13,0,96,3,1,0,1
22,0,96,3,1,0,1
28,0,96,3,1,0,1
25,0,96,3,0,0,1
36,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,1,0,1
18,0,113,3,1,0,1
46,0,96,3,1,0,1
26,0,96,3,1,0,1
12,0,96,3,0,0,0
20,0,90,5,1,0,0
7,0,180,2,0,0,1
29,0,345,2,2,0,1
20,0,96,3,1,0,1
12,0,258,3,1,0,1
19,0,96,3,1,0,0
14,0,96,3,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
12,0,258,3,1,0,0
17,0,96,3,1,0,1
16,0,176,4,1,0,0
20,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,252,3,1,0,1
14,0,342,2,2,0,1
18,0,96,3,1,0,1
13,0,96,3,1,0,1
21,0,290,2,1,0,1
9,0,64,3,0,0,0
15,0,290,2,1,0,0
23,0,96,3,0,0,1
31,0,96,3,1,0,1
17,0,258,3,1,0,1
17,0,187,2,2,0,1
28,0,112,2,2,0,1
18,0,258,3,1,0,1
24,0,45,3,1,0,1
18,0,96,3,1,0,1
16,0,150,3,1,0,1
27,0,343,2,3,0,1
29,0,96,3,1,0,1
17,0,59,4,1,0,0
19,0,96,3,1,0,1
15,0,180,2,1,0,1
23,0,84,2,1,0,1
18,0,345,2,2,0,1
27,0,96,3,1,0,1
21,0,223,3,3,0,1
14,0,45,3,1,0,1
16,0,345,2,2,0,1
18,0,96,3,1,0,1
22,0,258,3,1,0,1
20,0,96,3,1,0,1
29,0,248,2,1,0,1
11,0,33,2,1,0,1
18,0,96,3,1,0,1
18,0,136,2,1,0,1
13,0,175,2,1,0,1
19,0,96,3,1,0,1
13,0,258,3,1,0,1
23,0,55,2,2,0,1
18,0,303,2,1,0,1
17,0,96,3,1,0,1
58,0,96,3,1,0,1
19,0,96,3,1,0,1
14,0,150,3,1,0,1
33,0,96,3,1,0,1
19,0,96,3,1,0,1
13,0,258,3,1,0,1
47,0,94,2,2,0,1
29,0,176,4,1,0,1
26,0,110,2,1,0,1
16,0,242,3,1,0,1
36,0,94,2,2,0,1
23,0,96,3,1,0,1
33,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,88,2,1,0,1
19,0,296,2,1,0,1
19,0,96,3,1,0,1
21,0,112,2,1,0,1
28,0,94,2,2,0,1
18,0,242,3,1,0,1
18,0,96,3,1,0,1
18,0,96,3,1,0,0
25,0,96,3,1,0,1
19,0,45,3,1,0,1
24,0,346,2,1,0,1
36,0,180,2,1,0,1
13,0,96,3,1,0,1
26,0,96,3,1,0,1
22,0,206,4,1,0,1
19,0,96,3,1,0,1
15,0,136,2,1,0,1
22,0,96,3,1,0,1
35,0,45,3,1,0,1
25,0,96,3,1,0,1
19,0,270,2,0,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
28,0,96,3,1,0,1
18,0,96,3,1,0,1
11,0,116,2,1,0,1
17,0,242,3,1,0,1
23,0,50,2,2,0,1
19,0,96,3,1,0,1
18,0,128,2,1,0,1
5,0,290,2,0,0,0
14,0,183,2,1,0,1
15,0,96,3,1,0,1
14,0,96,3,1,0,1
30,0,180,2,1,0,1
18,0,96,3,1,0,1
21,0,258,3,1,0,1
23,0,345,2,2,0,1
12,0,127,2,1,0,1
22,0,96,3,1,0,0
13,0,96,3,1,0,0
19,0,96,3,1,0,1
15,0,225,2,1,0,1
21,0,242,3,1,0,0
14,0,82,2,1,0,1
14,0,345,2,2,0,1
22,0,258,3,1,0,1
17,0,45,3,1,0,1
14,0,290,2,1,0,1
24,0,96,3,1,0,1
21,0,96,3,1,0,1
31,0,335,3,4,0,0
12,0,96,3,1,0,1
15,0,75,2,1,0,1
12,0,258,3,1,0,1
18,0,35,2,2,0,1
18,0,96,3,1,0,1
23,0,175,2,1,0,0
31,0,335,3,4,0,0
12,0,56,2,1,0,1
32,0,96,3,1,0,1
25,0,96,3,1,0,1
11,0,96,3,1,0,1
28,0,287,2,1,0,1
18,0,96,3,1,0,1
30,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,96,3,1,0,1
27,0,96,3,1,0,1
26,0,141,2,1,0,0
19,0,96,3,1,0,1
24,0,96,3,1,0,1
15,0,112,2,1,0,1
15,0,84,2,1,0,1
9,0,296,2,1,0,1
17,0,96,3,1,0,1
25,0,127,2,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,258,3,1,0,1
17,0,290,2,1,0,1
24,0,130,2,1,0,1
29,0,96,3,2,0,1
18,0,96,3,1,0,1
24,0,82,2,1,0,1
12,0,175,2,1,0,1
18,0,172,2,2,0,1
17,0,248,2,1,0,1
20,0,71,2,2,0,1
29,0,96,3,1,0,1
15,0,258,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
24,0,345,2,2,0,1
16,0,96,3,1,0,1
12,0,346,2,1,0,1
28,0,96,3,2,0,1
14,0,290,2,1,0,1
15,0,364,3,1,0,0
16,0,353,2,1,0,1
20,0,345,2,2,0,1
34,0,96,3,1,0,1
17,0,96,3,1,0,0
20,0,96,3,1,0,1
16,0,296,2,1,0,1
16,0,96,3,1,0,1
24,0,258,3,1,0,1
18,0,113,3,1,0,1
25,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
24,0,258,3,1,0,1
12,0,242,3,1,0,1
24,0,96,3,1,0,1
18,0,340,2,1,0,1
25,0,96,3,1,0,1
13,0,136,2,1,0,1
27,0,157,2,2,0,1
40,0,96,3,1,0,0
18,0,323,4,1,0,1
22,0,96,3,1,0,0
24,0,96,3,1,0,0
18,0,242,3,1,0,1
23,0,96,3,1,0,1
26,0,96,3,1,0,1
13,0,242,3,1,0,1
15,0,175,2,1,0,0
17,0,94,2,2,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,1
26,0,94,2,2,0,1
28,0,83,3,1,0,0
34,0,96,3,1,0,1
14,0,242,3,1,0,1
19,0,96,3,1,0,1
21,0,242,3,1,0,1
15,0,180,2,1,0,1
20,0,96,3,1,0,0
22,0,94,2,2,0,0
21,0,300,4,2,0,1
22,0,96,3,1,0,1
17,0,242,3,1,0,1
17,0,50,2,2,0,1
14,0,112,2,1,0,1
26,0,187,2,1,0,1
21,0,50,2,4,0,1
27,0,96,3,1,0,1
51,0,96,3,3,0,0
14,0,238,2,2,0,1
34,0,96,3,2,0,1
19,0,96,3,1,0,0
26,0,96,3,1,0,1
25,0,242,3,1,0,0
16,0,80,2,2,0,1
26,0,96,3,1,0,1
20,0,262,5,1,0,1
25,0,96,3,1,0,1
13,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,123,3,1,0,1
18,0,45,3,1,0,1
53,0,45,3,1,0,1
20,0,96,3,1,0,1
18,0,138,4,1,0,1
17,0,96,3,1,0,1
15,0,139,2,1,0,1
56,0,96,3,3,0,0
16,0,258,3,1,0,1
67,0,96,3,2,0,1
14,0,180,2,0,0,0
29,0,96,3,0,0,1
21,0,42,2,1,0,1
27,0,290,2,2,0,1
19,0,289,2,1,0,1
21,0,96,3,1,0,0
16,0,242,3,1,0,1
37,0,96,3,1,0,0
25,0,345,2,2,0,1
14,0,242,3,1,0,1
25,0,96,3,1,0,1
25,0,96,3,1,0,1
20,0,96,3,1,0,1
12,0,96,3,1,0,1
16,0,65,3,1,0,0
27,0,96,3,1,0,1
33,0,96,3,2,0,1
20,0,223,3,3,0,1
17,0,223,3,2,0,1
12,0,136,2,1,0,1
13,0,258,3,1,0,1
22,0,96,3,1,0,1
11,0,56,2,1,0,1
18,0,49,2,1,0,1
26,0,94,2,2,0,1
45,0,96,3,1,0,1
19,0,183,2,1,0,1
19,0,345,2,2,0,1
19,0,258,3,1,0,1
23,0,96,3,1,0,1
19,0,183,2,1,0,1
30,0,180,2,1,0,1
22,0,96,3,1,0,1
17,0,96,3,1,0,0
17,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,183,2,1,0,1
18,0,96,3,1,0,1
28,0,96,3,1,0,1
13,0,171,2,1,0,1
25,0,96,3,1,0,1
14,0,112,2,1,0,1
23,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,242,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,2,0,1
15,0,96,3,1,0,1
14,0,258,3,1,0,1
26,0,94,2,1,0,1
5,0,216,2,0,0,0
51,0,96,3,2,0,1
24,0,141,2,1,0,1
25,0,302,4,1,0,1
13,1,20,3,2,0,0
13,0,96,3,1,0,1
18,0,258,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,0
25,0,96,3,1,0,1
18,0,258,3,1,0,1
14,0,290,2,1,0,1
20,0,96,3,1,0,1
24,0,153,2,1,0,1
57,0,96,3,3,0,0
16,0,96,3,1,0,1
20,0,96,3,0,0,1
35,0,96,3,1,0,1
15,0,176,4,1,0,1
15,0,96,3,1,0,1
11,0,96,3,0,0,1
34,0,96,3,1,0,1
19,0,96,3,2,0,1
24,0,96,3,0,0,0
15,0,96,3,1,0,1
13,0,364,3,0,0,1
19,0,96,3,1,0,1
17,0,96,3,1,0,1
21,0,71,2,1,0,1
25,0,242,3,1,0,1
22,0,96,3,1,0,1
16,0,127,2,2,0,1
11,0,340,2,1,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,0
24,0,258,3,1,0,1
23,0,45,3,1,0,1
31,0,96,3,1,0,0
18,0,242,3,1,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,1
15,0,46,2,2,0,1
14,0,258,3,1,0,1
13,0,187,2,0,0,1
21,0,345,2,2,0,1
21,0,150,3,1,0,1
17,0,96,3,1,0,1
15,0,96,3,1,0,1
9,0,96,3,0,0,1
11,0,276,2,1,0,1
16,0,96,3,1,0,0
17,0,96,3,1,0,1
18,0,96,3,1,0,1
11,0,96,3,1,0,1
22,0,96,3,1,0,1
28,0,96,3,1,0,1
47,0,94,2,2,0,1
17,0,242,3,1,0,1
22,0,96,3,1,0,1
35,0,96,3,3,0,0
12,0,180,2,1,0,1
23,0,96,3,1,0,1
13,0,96,3,1,0,1
17,0,96,3,1,0,1
13,0,270,2,2,0,1
13,0,41,2,1,0,1
20,0,183,2,1,0,1
19,0,96,3,1,0,1
26,0,345,2,2,0,1
36,0,242,3,4,0,1
20,0,96,3,1,0,1
33,0,45,3,1,0,1
11,0,123,3,1,0,1
16,0,147,6,1,0,0
17,0,48,4,1,0,1
31,0,335,3,4,0,0
14,0,75,2,1,0,1
27,0,96,3,1,0,1
22,0,96,3,1,0,0
22,0,96,3,2,0,1
25,0,96,3,1,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,96,3,1,0,1
16,0,96,3,1,0,0
33,0,96,3,1,0,1
16,0,96,3,1,0,1
8,0,88,2,0,0,1
19,0,341,2,2,0,1
36,0,96,3,2,0,0
19,0,96,3,1,0,1
15,0,269,2,2,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
12,0,335,3,0,0,1
23,0,50,2,2,0,1
19,0,96,3,1,0,1
40,0,94,2,1,0,1
22,0,96,3,2,0,1
27,0,345,2,2,0,1
19,0,94,2,1,0,1
17,0,96,3,1,0,0
22,0,96,3,1,0,1
14,0,96,3,1,0,1
13,0,96,3,1,0,1
23,0,96,3,1,0,1
24,0,96,3,1,0,0
12,0,96,3,0,0,1
20,0,110,2,2,0,1
28,0,71,2,2,0,1
33,0,180,2,1,0,1
16,0,96,3,1,0,1
11,0,364,3,0,0,1
57,0,96,3,3,0,0
19,0,96,3,1,0,1
15,0,341,2,2,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,176,4,1,0,1
13,0,96,3,1,0,1
24,0,96,3,2,0,0
19,0,96,3,1,0,0
19,0,96,3,1,0,1
16,0,153,2,1,0,1
16,0,96,3,0,0,1
22,0,96,3,1,0,1
35,0,290,2,1,0,1
34,0,45,3,1,0,1
15,0,45,3,1,0,1
19,0,96,3,1,0,1
26,0,96,3,1,0,1
16,0,75,2,1,0,1
7,0,180,2,0,0,1
16,0,139,2,1,0,1
44,0,45,3,1,0,1
21,0,183,2,1,0,1
22,0,96,3,2,0,1
29,0,96,3,1,0,1
40,0,96,3,1,0,1
23,0,136,2,1,0,1
14,0,96,3,1,0,1
22,0,96,3,1,0,1
13,0,127,2,1,0,1
19,0,96,3,1,0,1
20,0,96,3,1,0,1
12,0,258,3,1,0,1
11,0,301,2,1,0,1
15,0,96,3,1,0,1
28,0,96,3,1,0,0
15,0,96,3,1,0,1
19,0,96,3,1,0,1
17,0,45,3,1,0,1
20,0,358,3,2,0,1
37,0,183,2,1,0,1
12,0,96,3,1,0,1
28,0,96,3,1,0,0
15,0,96,3,1,0,1
27,0,96,3,1,0,1
20,0,291,3,2,0,1
18,0,96,3,1,0,0
20,0,228,4,1,0,1
17,0,242,3,1,0,1
17,0,96,3,1,0,1
13,0,180,2,1,0,1
34,0,221,2,2,0,0
28,0,96,3,1,0,0
19,0,96,3,1,0,1
19,0,94,2,1,0,0
16,0,96,3,1,0,1
19,0,242,3,1,0,1
14,0,96,3,0,0,1
22,0,96,3,1,0,1
39,0,113,3,2,0,1
19,0,71,2,1,0,0
19,0,223,3,2,0,1
19,0,242,3,1,0,1
21,0,187,2,2,0,1
20,0,96,3,1,0,1
18,0,187,2,2,0,1
43,0,94,2,1,0,1
15,0,82,2,1,0,1
15,0,112,2,1,0,1
16,0,96,3,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
22,0,258,3,1,0,1
20,0,96,3,1,0,0
17,0,242,3,1,0,1
25,0,96,3,1,0,1
16,0,96,3,1,0,0
14,0,258,3,1,0,1
14,0,258,3,1,0,1
18,0,96,3,1,0,1
14,0,96,3,1,0,0
17,0,242,3,1,0,1
25,0,258,3,1,0,1
20,0,71,2,2,0,1
26,0,91,4,1,0,0
16,0,96,3,2,0,0
16,0,258,3,1,0,1
19,0,96,3,1,0,1
32,0,364,3,4,0,0
19,0,96,3,1,0,1
78,0,205,4,3,0,1
52,0,335,3,3,12,1
17,0,258,3,1,0,1
20,0,96,3,0,0,0
28,0,45,3,1,0,1
20,0,345,2,3,0,1
23,0,345,2,2,0,1
15,0,183,2,1,0,1
17,0,96,3,1,0,1
14,0,345,2,2,0,1
26,0,96,3,2,0,1
16,0,333,5,1,0,0
21,0,96,3,1,0,1
19,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,123,3,1,0,1
12,0,136,2,1,0,1
37,0,242,3,4,0,0
17,0,343,2,3,0,1
17,0,249,2,1,0,1
9,0,110,2,1,0,1
15,0,96,3,1,0,1
14,0,96,3,1,0,0
22,0,258,3,1,0,0
14,0,96,3,1,0,0
19,0,346,2,1,0,1
14,0,225,2,1,0,1
25,0,65,3,2,0,0
16,0,123,3,2,0,1
17,0,96,3,1,0,1
14,0,287,2,1,0,1
15,0,150,3,1,0,1
22,0,96,3,1,0,0
16,0,242,3,1,0,1
17,0,96,3,1,0,0
22,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,300,4,2,0,1
30,0,96,3,1,0,1
20,0,45,3,1,0,0
25,0,96,3,2,0,1
22,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,0,0,0
17,0,96,3,1,0,1
22,0,290,2,3,0,1
17,0,237,2,1,0,1
37,0,261,4,1,0,1
15,0,191,2,2,0,0
14,1,8,3,2,0,0
23,0,176,4,1,0,1
13,0,166,2,1,0,1
23,0,188,2,2,0,1
21,0,258,3,1,0,1
12,0,184,2,1,0,1
21,0,258,3,1,0,1
13,0,258,3,1,0,1
30,0,45,3,1,0,1
16,0,96,3,1,0,1
20,0,96,3,0,0,0
18,0,242,3,1,0,1
26,0,112,2,1,0,1
24,0,96,3,1,0,1
18,0,96,3,1,0,1
7,0,180,2,0,0,1
25,0,96,3,1,0,1
30,0,90,5,1,0,0
24,0,96,3,1,0,1
15,0,96,3,1,0,1
40,0,45,3,1,27,1
17,0,128,2,1,0,0
23,0,96,3,1,0,1
37,0,180,2,1,0,1
26,0,96,3,1,0,1
15,0,171,2,1,0,1
48,0,71,2,3,0,1
14,0,96,3,1,0,1
21,0,96,3,1,0,1
12,0,191,2,2,0,1
20,0,290,2,2,0,1
28,0,96,3,1,0,1
20,0,96,3,1,0,0
19,0,96,3,1,0,1
23,0,96,3,1,0,1
10,0,94,2,1,0,1
18,0,290,2,0,0,1
21,0,110,2,1,0,1
20,0,290,2,2,0,1
8,0,175,2,0,0,1
14,0,96,3,1,4,1
34,0,96,3,2,0,0
23,0,96,3,1,0,1
26,0,256,6,1,0,1
16,0,332,2,1,0,0
14,0,123,3,1,0,1
20,0,96,3,1,0,1
9,0,134,2,1,0,1
17,0,96,3,1,0,1
32,0,96,3,1,0,1
15,0,276,2,1,0,1
26,0,345,2,2,0,1
27,0,289,2,1,0,1
74,0,205,4,2,0,0
14,0,242,3,1,0,1
20,0,96,3,1,0,0
14,0,82,2,1,0,1
16,0,96,3,0,0,1
17,0,96,3,1,0,1
26,0,242,3,0,0,1
18,0,50,2,2,0,1
74,0,205,4,2,0,1
76,0,96,3,2,0,0
9,0,64,3,0,0,0
14,0,242,3,1,0,1
25,0,56,2,1,0,1
24,0,258,3,1,0,1
21,0,96,3,1,0,1
18,0,94,2,1,0,1
21,0,96,3,1,0,1
18,0,140,5,0,0,1
20,0,96,3,1,0,1
26,0,96,3,1,0,1
13,0,242,3,1,0,0
10,0,80,2,0,0,0
13,0,112,2,1,0,1
24,0,96,3,1,0,1
26,0,96,3,1,0,1
26,0,96,3,1,0,1
24,0,187,2,3,0,1
27,0,96,3,2,0,0
28,0,112,2,1,0,1
20,0,290,2,2,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
26,0,364,3,2,0,0
14,0,139,2,1,0,1
9,0,130,2,0,0,0
19,0,50,2,2,0,1
12,1,30,2,2,0,1
16,0,96,3,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,299,2,2,0,0
17,0,49,2,1,0,1
23,0,96,3,1,0,1
15,0,258,3,1,0,1
18,0,187,2,2,0,1
23,0,96,3,1,0,1
19,0,290,2,1,0,1
18,0,137,3,2,0,1
19,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,0,0,1
26,0,96,3,1,0,1
22,0,96,3,1,0,1
14,0,180,2,1,0,1
16,0,187,2,1,0,1
19,0,96,3,1,0,1
12,0,258,3,1,0,1
13,0,96,3,1,0,0
24,0,258,3,1,0,1
18,0,45,3,1,0,1
39,0,45,3,1,0,0
44,0,180,2,2,0,1
25,0,258,3,1,0,1
13,0,242,3,0,0,0
30,0,96,3,1,0,1
16,0,96,3,1,0,1
13,0,237,2,1,0,0
23,0,112,2,1,0,1
38,0,270,2,1,0,1
15,0,96,3,1,0,1
19,0,183,2,1,0,1
41,0,96,3,1,0,1
9,0,96,3,0,0,0
18,0,96,3,1,0,1
22,0,96,3,1,0,1
16,0,96,3,1,0,1
17,0,45,3,1,0,1
23,0,96,3,1,0,1
21,0,96,3,1,0,1
45,0,96,3,1,0,1
17,0,176,4,1,0,1
12,0,183,2,1,0,1
29,0,50,2,1,0,1
14,0,128,2,1,0,0
22,0,96,3,1,0,1
23,0,96,3,1,0,1
14,0,175,2,1,0,1
19,0,75,2,1,0,1
34,0,96,3,1,0,1
25,0,96,3,1,0,1
18,0,225,2,1,0,1
26,0,96,3,1,0,1
19,0,258,3,1,0,1
24,0,96,3,1,0,1
24,0,45,3,1,0,1
20,0,56,2,0,0,1
26,0,96,3,1,0,1
25,0,96,3,1,0,1
21,0,96,3,1,0,1
18,0,96,3,0,0,1
14,0,152,2,1,0,1
25,0,96,3,1,0,1
76,0,96,3,2,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
63,0,96,3,4,0,1
74,0,205,4,2,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,0
28,0,45,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,96,3,2,0,1
22,0,96,3,1,0,1
32,0,180,2,1,0,1
22,0,96,3,1,0,1
26,0,258,3,1,0,1
27,0,96,3,1,0,1
25,0,96,3,1,0,1
10,0,270,2,1,0,0
14,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
19,0,45,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
51,0,96,3,1,0,1
26,0,345,2,2,0,1
15,0,225,2,1,0,1
79,0,96,3,3,0,0
25,0,96,3,1,0,1
34,0,258,3,1,0,1
22,0,50,2,3,0,1
23,0,96,3,1,0,0
23,0,96,3,1,0,1
18,0,187,2,1,0,1
23,0,96,3,1,0,0
22,0,113,3,2,0,1
17,0,180,2,1,0,1
24,0,96,3,2,0,1
16,0,140,5,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
23,0,96,3,1,0,1
31,0,96,3,1,0,1
20,0,96,3,1,0,1
23,0,96,3,1,0,1
14,0,96,3,0,0,1
16,0,96,3,1,0,1
13,0,112,2,1,0,1
14,0,82,2,1,0,1
21,0,96,3,1,0,1
16,0,364,3,1,0,1
43,0,113,3,1,0,0
18,0,96,3,1,0,1
21,0,242,3,1,0,0
16,0,303,2,1,0,1
16,0,96,3,1,0,0
22,0,96,3,1,0,1
19,0,96,3,1,0,1
33,0,45,3,1,0,1
16,0,170,2,2,0,1
25,0,96,3,1,0,1
13,0,60,2,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
47,0,96,3,3,0,1
20,0,96,3,1,0,1
27,0,345,2,3,0,0
21,0,96,3,1,0,1
22,0,96,3,1,0,1
21,0,96,3,1,0,1
25,0,258,3,2,0,0
25,0,127,2,1,0,1
18,0,96,3,1,0,1
17,0,75,2,1,0,1
15,0,176,4,1,0,1
17,0,187,2,2,0,1
21,0,96,3,1,0,1
6,0,216,2,0,0,1
20,0,168,2,1,0,1
17,0,96,3,1,0,1
24,0,112,2,1,0,1
21,0,96,3,1,0,1
11,0,221,2,1,0,1
15,0,258,3,1,0,1
40,0,168,2,1,0,1
20,0,96,3,1,0,0
37,0,96,3,2,0,0
22,0,96,3,1,0,1
19,0,345,2,2,0,1
