"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
1,1,0,1,0,0,3,0,1
1,0,0,1,1,0,10,17,1
1,1,0,1,1,0,1,2,1
1,1,0,0,0,0,2,1,1
1,1,1,0,0,0,10,4,1
1,0,0,1,0,0,9,1,1
0,0,0,1,0,0,1,0,0
1,1,0,0,1,0,4,1,1
0,0,0,0,0,0,1,0,1
1,0,0,1,1,0,3,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,12,8,1
1,1,0,0,0,0,4,1,1
1,1,1,0,1,0,3,10,1
1,1,0,0,1,0,3,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,1,1
1,1,1,0,0,0,0,0,0
1,1,0,0,1,0,11,0,1
0,0,1,0,0,0,14,10,1
1,1,0,0,0,0,11,0,1
0,1,0,1,0,0,14,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,3,0,1
1,0,0,0,1,0,19,1,1
1,1,1,0,1,0,4,9,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,7,3,1
1,1,1,0,1,0,16,1,1
1,1,0,0,1,0,2,8,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,14,0,1
0,0,0,1,0,0,2,0,1
1,1,1,1,0,0,26,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,3,1
1,1,0,0,1,0,13,3,1
1,0,0,0,0,0,6,2,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,5,2,1
1,1,0,0,0,0,29,13,1
0,0,0,0,0,0,4,1,1
1,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,4,0,1
0,0,0,0,0,0,1,0,1
1,1,1,1,1,0,4,3,1
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
1,1,1,1,1,0,46,4,1
1,1,0,0,1,0,13,1,1
0,0,0,0,0,0,4,0,1
0,0,0,0,0,0,5,8,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,7,0,1
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,47,3,1
1,0,0,0,1,0,17,4,1
0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,3,742,1
1,1,0,0,0,0,6,0,1
1,1,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,12,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,13,0,1
1,1,0,1,0,0,31,1,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,6,0,1
1,1,0,0,0,0,14,4,1
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,5,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,2,3,1
1,0,0,1,1,0,14,4,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,5,0,1
1,0,1,0,0,0,1,4,0
0,1,0,0,0,0,14,0,1
0,0,0,0,1,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,2,1
0,0,0,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,9,0,1
1,1,0,0,1,0,12,1,1
0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,1,1
1,0,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,24,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,13,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,1
0,1,0,1,1,0,40,0,1
1,0,0,1,0,0,3,0,1
1,1,1,1,1,0,80,15,1
1,1,1,0,1,0,0,4,0
1,1,0,0,0,0,6,1,1
1,0,1,0,0,0,0,0,0
1,1,1,1,1,0,4,1,1
0,0,0,0,0,0,30,0,1
0,0,1,0,0,0,2,0,0
1,1,0,0,1,0,10,0,1
0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,1,1
0,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,22,5,1
1,0,1,0,1,0,42,11,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,5,0,1
0,0,0,0,0,0,2,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,1
1,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
1,1,0,0,0,0,4,0,1
0,1,1,0,0,0,2,0,0
1,1,1,0,0,0,8,12,1
1,1,1,1,1,0,8,34,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1
0,1,0,0,0,0,3,0,1
0,1,0,0,1,0,31,0,1
1,1,0,0,0,0,2,0,0
1,1,0,1,0,0,3,0,1
1,1,1,1,1,0,2,7,1
1,1,0,0,0,0,7,0,1
1,1,0,0,0,0,7,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,66,8,1
0,0,0,0,1,0,2,0,1
1,1,0,0,1,0,4,3,1
1,0,0,0,0,0,8,0,1
1,1,0,0,0,0,13,2,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,9,3,1
1,0,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,3,1
0,0,0,0,0,0,18,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,18,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,1,0,0,0,10,4,1
0,0,0,0,0,0,13,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,2,1
1,1,0,0,0,0,2,0,0
1,1,0,0,1,0,7,0,1
1,1,0,0,0,0,25,0,1
1,0,0,0,0,0,47,3,1
1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,5,1,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,14,1,1
1,1,0,0,1,0,3,0,1
1,1,0,0,0,0,14,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
1,1,0,0,1,0,33,2,1
1,1,0,0,1,0,6,16,1
1,1,0,0,0,0,86,2,1
0,1,0,1,0,0,12,54,1
1,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,11,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,5,1,1
1,1,0,0,1,0,3,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,3,3,1
1,1,0,1,1,0,46,1,1
0,1,0,0,0,0,6,0,1
1,1,1,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,1,1
1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,14,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,0,1
0,0,0,0,0,0,7,0,1
1,1,1,0,0,0,18,25,1
1,1,0,1,1,0,4,4,1
1,0,0,0,0,0,2,0,1
1,1,0,0,0,0,6,1,1
1,1,0,0,0,1,10,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,36,0,1
1,1,0,1,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,25,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,0,0,0,0,10,2,1
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,0,1
1,1,0,0,0,0,1,0,1
1,0,1,1,1,0,3,0,1
1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,37,14,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,11,0,1
1,0,0,0,0,0,1,1,1
0,1,0,1,1,0,23,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,4,0,1
1,1,0,0,1,0,19,3,1
1,1,1,0,0,0,3,1,1
1,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,5,0,1
0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
1,1,1,1,1,0,19,12,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,4,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1
1,1,1,0,0,1,11,2,1
1,1,0,0,0,0,13,1,1
1,1,1,1,1,0,19,0,1
1,1,1,0,1,0,31,12,1
0,1,1,0,0,0,14,0,1
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,5,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,16,0,1
1,0,0,0,1,0,4,0,1
1,1,0,0,0,0,7,0,1
0,1,0,0,0,0,29,0,1
1,1,1,0,1,0,33,2,1
0,0,0,0,1,0,3,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,4,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,0,1
1,1,1,1,1,0,3,1,1
1,1,0,0,0,0,15,1,1
1,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,0,1
1,0,0,0,0,0,8,0,1
0,0,0,0,1,0,7,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,10,0,1
1,0,0,0,0,0,3,0,1
1,1,0,0,0,0,15,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,12,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,4,0,1
1,0,0,0,0,0,3,0,1
1,1,0,0,1,0,27,4,1
1,1,1,0,1,0,6,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,4,0,1
1,1,0,0,0,0,54,6,1
0,1,0,0,1,0,5,0,1
0,1,0,0,0,0,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,2,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,2,1
0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,8,81,1
0,1,0,0,1,0,17,1,1
0,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,2,1
0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,6,4,1
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,3,1
1,1,0,0,1,0,2,77,1
1,1,0,1,0,0,52,26,1
1,0,0,0,0,0,2,10,1
1,0,0,1,0,0,3,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,7,12,1
1,1,1,1,1,0,2,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,55,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,4,1,1
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2,0,1
0,0,0,1,1,0,3,0,1
0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,4,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,11,1,1
0,1,0,0,0,0,21,4,1
1,1,1,0,1,0,12,0,1
1,1,1,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,5,1
1,0,1,1,1,0,9,0,1
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,5,0,1
0,1,0,1,1,0,3,0,0
1,0,0,0,0,0,5,0,1
1,1,1,1,1,0,5,3,1
0,1,0,0,1,0,40,1,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,12,7,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,23,1,1
0,1,0,0,0,0,2,0,0
1,1,0,0,0,0,2,0,0
1,0,0,0,0,0,4,0,1
1,0,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,9,6,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,5,0,1
1,1,0,0,0,0,7,0,1
0,1,0,0,0,0,2,0,0
1,1,0,0,1,0,32,3,1
0,0,0,0,0,0,6,1,1
1,1,1,0,1,0,7,0,1
1,1,1,1,1,0,8,0,1
1,1,0,0,0,0,6,0,1
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,20,14,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,8,17,1
1,1,0,0,1,0,6,0,1
1,1,0,0,0,0,3,0,1
1,1,0,1,1,0,4,9,1
1,0,0,0,1,0,7,3,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0
1,1,0,1,1,1,4,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,5,4,1
0,0,0,0,0,0,2,3,1
1,1,0,0,0,0,5,8,1
0,0,1,0,1,0,7,0,1
0,0,0,0,0,0,5,5,1
0,1,0,0,0,0,0,0,0
1,1,1,0,1,0,2,6,1
1,0,0,0,0,0,19,4,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,0,1
1,1,1,1,1,0,7,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,37,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,12,1,1
1,1,0,1,1,0,44,0,1
1,1,0,0,1,0,2,0,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,1
1,1,0,0,0,0,5,4,1
1,1,0,0,1,0,2,7,1
1,1,1,1,0,0,0,0,1
1,0,0,0,0,0,23,16,1
1,0,0,0,0,0,5,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,71,0,1
0,1,0,0,1,0,47,0,1
1,1,0,1,1,0,1,0,1
0,1,0,0,0,0,2,0,0
1,1,0,0,1,0,4,1,1
1,1,0,0,1,0,49,2,1
1,1,0,0,1,0,9,0,1
1,0,1,0,0,0,2,11,1
1,1,0,0,0,0,28,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,4,14,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,2,0,1
1,1,0,0,1,1,15,1,1
1,0,0,0,0,0,10,3,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,7,1
1,1,0,0,0,0,10,0,1
0,0,1,0,1,0,2,1,0
0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,3,0,1
0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,8,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,10,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,0,1
0,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,7,12,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,1,1
1,0,0,0,1,0,12,0,1
1,1,0,1,0,0,6,0,1
0,1,0,0,1,0,16,4,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,34,0,1
1,0,0,0,0,0,11,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,6,1
1,1,0,0,1,0,16,0,1
1,0,0,0,1,0,2,0,1
0,1,0,0,0,0,5,0,0
0,0,0,0,0,0,3,0,1
1,1,0,0,0,0,2,9,1
1,0,1,0,1,0,3,5,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,12,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,4,5,1
1,1,1,0,0,0,8,0,1
0,1,1,0,1,0,7,0,1
0,1,0,0,1,0,14,0,1
1,1,1,0,0,0,2,0,0
0,1,0,0,0,0,3,6,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,8,2,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1
1,1,0,1,1,0,13,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,49,1
1,1,0,0,0,0,16,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,1
0,1,0,0,0,0,8,0,1
1,1,1,0,1,0,18,1,1
0,0,0,0,0,0,2,0,0
1,1,0,1,1,0,7,6,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,10,3,1
0,0,0,0,0,0,7,0,1
0,0,0,0,0,0,0,0,0
