"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
45,0,96,3,1,0,1
21,0,96,3,1,0,1
18,0,96,3,1,0,1
48,0,96,3,2,0,0
21,0,123,3,2,0,1
26,0,112,2,0,0,1
19,0,112,2,1,0,1
27,0,96,3,1,0,0
23,0,96,3,1,0,1
19,0,345,2,2,0,1
21,0,46,2,1,0,1
15,0,96,3,1,0,1
30,0,112,2,1,0,1
12,0,266,2,1,0,1
21,0,96,3,1,0,1
23,0,112,2,1,0,1
21,0,62,2,2,0,1
22,0,242,3,1,0,1
20,0,96,3,1,0,0
19,0,290,2,1,0,1
20,0,96,3,1,0,1
77,0,96,3,4,0,1
16,0,258,3,1,0,1
25,0,258,3,1,0,1
58,0,96,3,3,0,1
74,0,205,4,2,0,1
19,0,364,3,1,0,0
18,0,71,2,2,0,1
16,0,139,2,1,0,1
13,0,96,3,0,0,1
16,0,353,2,1,0,1
22,0,264,2,1,0,1
17,0,123,3,2,0,1
8,0,96,3,0,0,1
18,0,258,3,1,0,1
18,0,96,3,1,0,1
23,0,96,3,1,0,1
23,0,243,7,2,0,0
14,0,242,3,1,0,1
15,0,180,2,1,0,1
22,0,96,3,0,0,1
16,0,96,3,1,0,1
14,0,258,3,1,0,1
14,0,290,2,1,0,1
21,0,96,3,0,0,0
24,0,96,3,1,0,1
20,0,242,3,1,0,1
21,0,345,2,2,0,1
15,0,258,3,1,0,1
23,0,50,2,2,0,1
9,0,205,4,0,0,0
30,0,258,3,1,0,1
12,0,258,3,1,0,1
31,0,258,3,2,0,0
13,0,258,3,1,0,1
18,0,258,3,1,0,1
23,0,187,2,2,0,1
18,0,96,3,1,0,0
14,0,75,2,1,0,1
42,0,94,2,1,0,1
28,0,258,3,1,0,1
12,0,258,3,1,0,1
15,0,96,3,1,0,1
35,0,96,3,5,0,0
16,0,340,2,1,0,1
31,0,335,3,3,0,1
15,0,242,3,1,0,1
38,0,93,2,4,0,1
22,0,94,2,2,0,1
15,0,258,3,1,0,1
15,0,204,7,1,0,1
15,0,258,3,1,0,1
9,0,264,2,0,0,1
17,0,153,2,1,0,1
21,0,71,2,2,0,1
21,0,96,3,1,0,1
40,0,261,4,1,0,1
25,0,96,3,1,0,1
21,0,96,3,1,0,0
16,0,191,2,2,0,1
20,0,96,3,1,0,1
21,0,266,2,1,0,1
17,0,150,3,1,0,1
21,0,176,4,0,0,0
53,0,335,3,5,12,1
16,0,45,3,1,0,1
18,0,128,2,1,0,0
20,0,96,3,0,0,1
26,0,96,3,1,0,1
8,0,80,2,0,0,1
17,0,96,3,0,0,1
14,0,248,2,1,0,1
17,0,96,3,1,0,1
14,0,96,3,0,0,0
22,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,96,3,0,0,0
22,0,96,3,1,0,1
26,0,345,2,2,0,1
16,0,180,2,1,0,1
14,0,258,3,1,0,1
15,0,96,3,1,0,1
18,0,96,3,1,0,1
16,0,274,3,1,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,302,4,1,0,1
30,0,96,3,1,0,0
24,0,96,3,1,0,1
25,0,96,3,1,0,1
14,0,96,3,1,0,1
22,0,45,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
30,0,180,2,1,0,1
28,0,96,3,0,0,1
20,0,258,3,1,0,1
20,0,96,3,1,0,1
16,0,172,2,2,0,1
11,0,75,2,1,0,1
13,0,159,2,1,0,1
21,0,96,3,1,0,0
22,0,242,3,1,0,1
21,0,96,3,1,0,1
18,0,96,3,1,0,1
10,0,96,3,0,0,1
27,0,96,3,1,0,0
19,0,176,4,1,0,1
15,0,364,3,1,0,0
18,0,96,3,1,0,1
19,0,50,2,1,0,1
16,0,171,2,1,0,1
11,0,96,3,0,0,0
23,0,343,2,1,0,1
19,0,258,3,1,0,1
15,0,258,3,1,0,1
28,0,45,3,1,0,1
16,0,49,2,1,0,1
20,0,290,2,2,0,1
20,0,112,2,1,0,1
21,0,96,3,1,0,1
12,0,175,2,1,0,1
14,0,301,2,1,0,1
19,0,96,3,1,0,1
31,0,96,3,1,0,1
14,0,96,3,1,0,1
26,0,96,3,1,0,1
28,0,169,3,1,0,0
19,0,96,3,1,0,1
17,0,96,3,1,0,1
16,0,112,2,1,0,1
21,0,96,3,1,0,1
21,0,96,3,1,0,1
17,0,128,2,1,0,1
18,0,340,2,1,0,1
17,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,176,4,1,0,1
17,0,258,3,1,0,0
14,0,258,3,1,0,1
16,0,258,3,1,0,1
28,0,112,2,1,0,1
14,0,112,2,1,0,1
13,0,45,3,1,0,1
37,0,96,3,1,0,1
21,0,96,3,1,0,1
11,0,175,2,1,0,1
37,0,113,3,2,0,0
35,0,180,2,1,0,1
21,0,345,2,2,0,1
60,0,205,4,3,0,1
22,0,96,3,1,0,1
18,0,96,3,2,0,0
21,0,96,3,1,0,1
12,0,96,3,1,0,1
13,0,80,2,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
22,0,296,2,2,0,1
19,0,96,3,1,0,1
16,0,71,2,2,0,1
15,0,96,3,1,0,1
26,0,50,2,2,0,1
26,0,258,3,1,0,1
17,0,136,2,1,0,1
20,0,96,3,1,0,1
28,0,45,3,1,0,1
25,0,96,3,1,0,1
18,0,183,2,1,0,1
23,0,96,3,1,0,1
19,0,96,3,1,0,1
12,0,242,3,1,0,1
17,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,152,2,1,0,1
18,0,96,3,1,0,1
12,0,96,3,1,0,1
20,0,258,3,1,0,1
17,0,290,2,1,0,1
16,0,123,3,1,0,1
19,0,242,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,242,3,1,0,0
23,0,242,3,1,0,1
21,0,45,3,1,0,1
16,0,345,2,2,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,287,2,1,0,1
16,0,346,2,1,0,1
7,0,180,2,0,0,1
28,0,96,3,1,0,0
26,0,96,3,1,0,0
38,0,94,2,2,0,1
15,0,258,3,1,0,1
59,0,290,2,7,0,0
43,0,113,3,2,0,1
17,0,96,3,1,0,1
24,0,96,3,1,0,1
29,0,96,3,2,0,0
14,0,180,2,1,0,1
16,0,96,3,1,0,1
14,0,150,3,2,0,1
22,0,50,2,2,0,1
19,0,96,3,0,0,0
22,0,127,2,1,0,1
52,0,96,3,1,0,1
17,0,82,2,1,0,1
32,0,242,3,4,0,0
14,0,258,3,1,0,1
19,0,96,3,1,0,1
41,0,45,3,1,0,1
15,0,96,3,1,0,0
12,0,96,3,1,0,1
18,0,50,2,2,0,0
13,0,82,2,1,0,1
13,0,96,3,1,0,1
22,0,96,3,1,0,1
42,0,113,3,2,0,0
22,0,96,3,1,0,1
15,0,364,3,1,0,0
14,0,175,2,2,0,1
27,0,258,3,1,0,1
31,0,96,3,1,0,1
27,0,96,3,1,0,0
24,0,264,2,2,0,1
22,0,150,3,2,0,1
19,0,258,3,1,0,1
23,0,96,3,1,0,1
25,0,96,3,1,0,0
18,0,96,3,1,0,1
16,0,96,3,1,0,1
20,0,96,3,2,0,1
21,0,96,3,1,0,1
13,0,241,4,1,0,1
29,0,96,3,1,0,1
12,0,96,3,1,0,1
17,0,270,2,3,0,1
33,0,96,3,1,0,1
19,0,93,2,1,0,1
20,0,290,2,2,0,1
26,0,96,3,1,0,1
23,0,45,3,1,0,1
31,0,96,3,1,0,1
12,0,258,3,1,0,1
12,0,242,3,1,0,0
14,0,289,2,2,0,1
31,0,45,3,1,0,0
15,0,96,3,1,0,1
25,0,96,3,1,0,1
13,0,287,2,1,0,0
20,0,96,3,1,0,1
17,0,96,3,1,0,1
23,0,258,3,2,0,1
25,0,136,2,1,0,1
30,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,0
10,0,176,4,0,0,1
24,0,96,3,1,0,1
12,0,96,3,0,0,1
16,0,248,2,1,0,1
17,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,46,2,1,0,1
27,0,96,3,1,0,1
18,0,96,3,0,0,0
7,0,180,2,0,0,0
15,0,258,3,1,0,1
25,0,96,3,1,0,1
14,0,258,3,1,0,0
23,0,96,3,1,0,1
21,0,96,3,1,0,0
18,0,180,2,1,0,1
14,0,45,3,1,0,1
15,0,43,2,1,0,1
32,0,345,2,2,0,1
26,0,96,3,1,0,1
19,0,49,2,1,0,1
14,0,139,2,1,0,1
15,0,345,2,2,0,1
23,0,49,2,2,0,1
24,0,96,3,1,0,1
31,0,96,3,1,0,1
47,0,96,3,3,0,0
31,0,113,3,1,0,1
24,0,361,5,1,0,1
41,0,362,2,1,0,1
18,0,242,3,1,0,1
22,0,96,3,2,0,1
17,0,345,2,3,0,1
13,0,75,2,1,0,1
20,0,96,3,1,0,1
16,0,191,2,2,0,0
20,0,96,3,0,0,0
22,0,345,2,2,0,1
22,0,96,3,1,0,0
14,0,96,3,1,0,1
21,0,130,2,1,0,1
15,0,96,3,1,0,0
22,0,96,3,1,0,1
24,0,96,3,1,0,1
17,0,137,3,2,0,1
25,0,96,3,1,0,1
19,0,295,4,1,0,1
15,0,96,3,1,0,0
31,0,96,3,1,0,0
19,0,96,3,1,0,1
14,0,96,3,1,0,1
20,0,345,2,2,0,1
34,0,96,3,1,0,1
19,0,96,3,1,0,1
13,0,112,2,1,0,1
25,0,345,2,2,0,1
23,0,96,3,1,0,1
11,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,96,3,1,0,0
17,0,96,3,1,0,1
16,0,96,3,1,0,1
27,0,82,2,1,0,1
21,0,71,2,2,0,1
32,0,45,3,1,0,1
21,0,96,3,1,0,1
31,0,96,3,1,0,1
19,0,49,2,1,0,1
19,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,361,5,1,0,1
22,0,96,3,0,27,1
28,0,45,3,1,0,1
27,0,96,3,1,0,1
17,0,96,3,1,0,1
14,0,96,3,1,0,1
17,0,367,2,2,0,0
17,0,367,2,2,0,1
20,0,290,2,2,0,1
24,0,96,3,1,0,1
19,0,96,3,1,0,1
29,0,96,3,1,0,1
16,0,93,2,2,0,1
46,0,335,3,3,0,1
28,0,45,3,1,0,1
37,0,96,3,1,0,1
14,0,96,3,1,0,1
14,0,242,3,1,0,1
22,0,71,2,2,0,1
16,0,345,2,2,0,1
38,0,96,3,3,0,0
22,0,258,3,1,0,1
18,0,242,3,1,0,1
16,0,176,4,1,0,1
17,0,96,3,1,0,1
29,0,270,2,2,0,1
17,0,96,3,1,0,1
15,0,258,3,1,0,1
22,0,345,2,2,0,1
17,0,206,4,1,0,0
15,0,82,2,1,0,1
23,0,96,3,1,0,1
23,0,249,2,1,0,1
15,0,242,3,1,0,0
23,0,96,3,1,0,1
11,0,96,3,0,0,1
20,0,258,3,1,0,1
20,0,343,2,2,0,1
27,0,364,3,1,0,1
21,0,277,2,1,0,0
14,0,345,2,2,0,1
22,0,258,3,1,0,1
30,0,242,3,1,0,1
15,0,168,2,1,0,1
27,0,258,3,1,0,1
11,0,346,2,1,0,1
25,0,345,2,2,0,1
19,0,258,3,1,0,1
21,0,187,2,1,0,1
21,0,96,3,1,0,1
9,0,75,2,1,0,0
25,0,96,3,1,0,1
18,0,242,3,1,0,1
26,0,123,3,2,0,1
43,0,96,3,1,0,1
16,0,96,3,1,0,1
19,0,258,3,1,0,1
31,0,345,2,2,0,1
33,0,96,3,1,0,1
23,0,281,6,1,0,1
19,0,94,2,1,0,0
13,1,25,2,2,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
33,0,96,3,1,0,1
20,0,187,2,2,0,1
13,0,136,2,2,0,1
15,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,96,3,1,0,1
38,0,231,2,3,0,1
18,0,258,3,1,0,1
30,0,96,3,1,0,1
18,0,96,3,1,0,1
30,0,221,2,1,0,1
15,0,96,3,1,0,1
20,0,290,2,2,0,1
17,0,96,3,1,0,1
21,0,112,2,1,0,1
24,0,187,2,1,0,1
12,0,56,2,1,0,1
29,0,302,4,1,0,1
22,0,96,3,1,0,1
22,0,258,3,1,0,1
17,0,56,2,1,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,0
16,0,96,3,1,0,1
12,0,96,3,1,0,0
21,0,96,3,1,0,0
16,0,96,3,2,0,0
15,0,96,3,1,0,1
12,0,258,3,1,0,1
17,0,258,3,1,0,1
15,0,96,3,1,0,1
21,0,96,3,1,0,1
11,0,330,2,1,0,0
19,0,96,3,1,0,1
37,0,270,2,1,0,1
25,0,96,3,1,0,1
25,0,96,3,1,0,1
14,0,270,2,1,0,1
23,0,96,3,1,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
17,0,290,2,1,0,1
13,0,290,2,1,0,1
18,0,112,2,1,0,1
26,0,96,3,1,0,1
14,0,345,2,2,0,1
22,0,223,3,3,0,1
19,0,356,7,1,0,1
20,0,96,3,1,0,1
24,0,258,3,1,0,1
18,0,96,3,1,0,1
14,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,96,3,2,0,0
15,0,96,3,1,0,1
37,0,96,3,1,0,0
8,0,184,2,1,0,1
13,0,96,3,1,0,1
16,0,258,3,1,0,0
39,0,364,3,3,0,0
16,0,128,2,1,0,1
19,0,45,3,1,0,0
20,0,96,3,1,0,1
15,0,94,2,1,0,1
26,0,121,5,1,0,1
20,0,112,2,1,0,1
25,0,123,3,2,0,1
33,0,113,3,2,0,0
13,0,96,3,1,0,1
17,0,258,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
20,0,96,3,1,0,1
21,0,258,3,1,0,1
12,0,248,2,1,0,1
21,0,258,3,1,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
24,0,96,3,1,0,1
74,0,205,4,2,0,1
18,0,183,2,2,0,1
24,0,258,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,1
33,0,94,2,2,0,1
29,0,96,3,1,0,0
20,0,96,3,1,0,1
6,0,216,2,0,0,1
15,0,136,2,1,0,1
19,0,248,2,1,0,1
25,0,96,3,1,0,0
14,0,175,2,2,0,0
28,0,96,3,1,0,1
18,0,96,3,1,0,1
19,0,96,3,1,0,1
29,0,96,3,1,0,1
22,0,50,2,2,0,1
48,0,196,4,1,0,0
16,0,96,3,1,0,1
7,0,112,2,0,0,0
14,0,249,2,1,0,1
13,0,96,3,1,0,1
35,0,96,3,1,0,1
17,0,296,2,1,0,1
14,0,123,3,2,0,1
12,0,96,3,1,0,1
10,0,96,3,0,0,0
21,0,187,2,2,0,1
10,0,112,2,1,0,1
22,0,237,2,2,0,1
15,0,96,3,1,0,1
17,0,45,3,1,0,1
14,0,96,3,1,0,1
11,0,49,2,0,0,1
23,0,96,3,1,0,1
13,0,50,2,2,0,1
31,0,96,3,2,0,0
18,0,96,3,1,0,1
28,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,258,3,1,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,0
28,0,96,3,0,0,1
29,0,96,3,1,0,1
25,0,258,3,1,0,1
14,0,71,2,2,0,0
15,0,345,2,2,0,1
17,0,242,3,1,0,1
29,0,96,3,1,0,1
25,0,96,3,1,0,1
33,0,96,3,1,0,1
18,0,150,3,1,0,1
21,0,96,3,1,0,1
20,0,290,2,2,0,1
7,0,180,2,0,0,1
19,0,96,3,1,0,1
21,0,96,3,1,0,1
15,0,230,3,1,0,1
21,0,96,3,1,0,1
40,0,94,2,1,0,1
16,0,84,2,1,0,1
24,0,96,3,1,0,1
22,0,258,3,1,0,1
23,0,302,4,1,0,1
20,0,96,3,1,0,1
23,0,96,3,2,0,0
21,0,258,3,1,0,1
10,0,88,2,1,0,0
19,0,96,3,1,0,1
24,0,96,3,2,0,1
36,0,221,2,1,0,0
26,0,94,2,1,0,1
17,0,258,3,1,0,1
37,0,242,3,3,0,1
18,0,96,3,1,0,1
31,0,96,3,1,0,1
32,0,345,2,2,0,1
37,0,113,3,2,0,0
16,0,96,3,1,0,0
34,0,328,2,1,0,1
12,0,183,2,1,0,1
23,0,180,2,1,0,1
30,0,345,2,2,0,1
33,0,96,3,1,0,1
25,0,346,2,1,0,1
16,0,56,2,1,0,1
12,0,258,3,0,0,1
18,0,96,3,0,0,1
28,0,258,3,1,0,1
11,0,242,3,0,0,0
38,0,261,4,2,0,1
24,0,96,3,1,0,1
11,0,258,3,1,0,1
25,0,96,3,1,0,1
19,0,35,2,1,0,0
21,0,96,3,1,0,1
24,0,96,3,2,0,0
22,0,96,3,1,0,1
20,0,96,3,1,0,1
19,0,96,3,1,0,1
16,0,242,3,1,0,1
18,0,335,3,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,170,2,2,0,1
17,0,183,2,1,0,1
24,0,258,3,2,0,1
18,0,258,3,1,0,1
14,0,191,2,1,0,1
9,0,136,2,1,0,0
35,0,345,2,2,0,1
22,0,96,3,1,0,1
20,0,258,3,1,0,1
47,0,96,3,3,0,0
15,0,75,2,1,0,1
25,0,96,3,1,0,1
19,0,45,3,1,0,1
21,0,96,3,1,0,1
20,0,128,2,1,0,1
25,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
31,0,96,3,1,0,1
17,0,187,2,2,0,1
7,0,180,2,0,0,1
21,0,96,3,1,0,1
14,0,258,3,1,0,1
20,0,90,5,1,0,0
22,0,96,3,1,0,0
12,0,96,3,1,0,1
22,0,290,2,3,0,1
13,0,60,2,1,0,1
16,0,96,3,1,0,1
18,0,166,2,1,0,1
19,0,96,3,1,0,1
41,0,94,2,2,0,1
24,0,96,3,1,0,1
12,0,242,3,1,0,1
16,0,96,3,1,0,1
25,0,96,3,1,0,1
41,0,362,2,1,0,1
27,0,71,2,3,0,1
24,0,258,3,1,0,1
22,0,96,3,1,0,1
22,0,96,3,2,0,1
23,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,187,2,2,0,1
15,0,96,3,1,0,1
14,0,367,2,1,0,1
17,0,358,3,1,0,0
22,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,0,0,1
17,0,96,3,1,0,1
36,0,96,3,1,0,1
14,0,96,3,1,0,1
21,0,96,3,1,0,1
29,0,290,2,2,0,1
41,0,261,4,1,0,1
17,0,128,2,1,0,1
18,0,258,3,1,0,1
17,0,56,2,1,0,1
31,0,335,3,4,0,0
22,0,94,2,2,0,1
19,0,258,3,1,0,1
31,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,96,3,1,0,1
15,0,176,4,1,0,0
27,0,96,3,1,0,1
18,0,258,3,1,0,1
21,0,96,3,1,0,1
26,0,96,3,1,0,1
26,0,96,3,1,0,1
30,0,176,4,1,0,0
10,0,242,3,0,0,1
30,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,242,3,1,0,1
46,0,96,3,3,0,0
18,0,96,3,1,0,1
26,0,123,3,3,0,1
23,0,112,2,2,0,1
16,0,96,3,1,0,1
19,0,96,3,1,0,1
26,0,258,3,1,0,1
29,0,96,3,1,0,1
21,0,96,3,1,0,1
10,0,181,2,1,0,1
27,0,96,3,1,0,1
31,0,335,3,3,0,1
22,0,112,2,1,0,1
11,0,175,2,1,0,1
27,0,96,3,1,0,1
14,0,96,3,1,0,1
15,0,96,3,1,0,1
13,0,345,2,2,0,1
19,0,96,3,1,0,1
14,0,50,2,2,0,1
47,0,71,2,2,0,1
23,0,96,3,1,0,1
11,0,180,2,1,0,1
25,0,96,3,2,0,1
30,0,96,3,2,0,1
27,0,45,3,1,0,1
18,0,96,3,1,0,1
22,0,258,3,1,0,1
22,0,96,3,1,0,1
28,0,96,3,1,0,1
26,0,96,3,1,0,1
11,0,225,2,0,0,1
20,0,91,4,2,0,1
9,0,96,3,0,0,1
49,0,94,2,2,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
33,0,94,2,2,0,1
27,0,96,3,1,0,1
26,0,183,2,1,0,1
14,0,345,2,2,0,1
40,0,94,2,2,0,1
19,0,96,3,1,0,1
16,0,187,2,2,0,1
23,0,258,3,1,0,1
11,0,136,2,1,0,1
20,0,96,3,1,0,1
24,0,96,3,1,0,1
17,0,176,4,0,0,0
28,0,96,3,2,0,0
20,0,258,3,1,0,1
22,0,96,3,1,0,1
47,0,94,2,2,0,1
36,0,113,3,2,0,0
16,0,96,3,1,0,1
24,0,96,3,1,0,1
20,0,96,3,1,0,1
38,0,93,2,3,0,0
22,0,96,3,1,0,1
15,0,96,3,0,3,0
20,0,96,3,1,0,1
28,0,96,3,1,0,1
15,0,96,3,1,0,1
26,0,71,2,2,0,1
50,0,96,3,1,0,1
16,0,96,3,1,0,1
33,0,50,2,2,0,1
35,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,96,3,1,0,0
20,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,96,3,1,0,0
21,0,96,3,1,0,1
9,0,151,2,1,0,1
22,0,96,3,1,0,1
18,0,223,3,2,0,1
49,0,96,3,4,0,0
19,0,96,3,1,0,1
13,0,258,3,1,0,1
16,0,175,2,1,0,1
25,0,96,3,1,0,1
15,0,258,3,1,0,1
20,0,96,3,1,0,1
12,0,258,3,1,0,1
19,0,96,3,0,0,0
25,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,258,3,0,0,1
8,0,362,2,0,0,1
16,0,96,3,1,0,1
15,0,258,3,1,0,1
22,0,96,3,1,0,1
16,0,96,3,1,0,1
10,0,136,2,1,0,1
12,0,258,3,1,0,1
20,0,289,2,1,0,1
45,0,96,3,1,0,1
14,0,96,3,1,0,1
39,0,113,3,2,0,0
17,0,258,3,1,0,0
31,0,70,8,0,0,1
27,0,256,6,2,0,0
42,0,113,3,2,0,1
18,0,96,3,1,0,1
20,0,258,3,1,0,1
21,0,96,3,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,1
24,0,96,3,1,0,1
22,0,96,3,1,0,1
15,0,96,3,1,0,1
21,0,94,2,1,0,1
38,0,180,2,1,0,1
70,0,229,3,2,0,1
29,0,128,2,1,0,1
16,0,180,2,1,0,1
20,0,290,2,2,0,1
17,0,96,3,1,0,1
13,0,242,3,1,0,1
23,0,248,2,1,0,1
28,0,248,2,1,0,1
36,0,180,2,1,0,1
20,0,96,3,1,0,0
27,0,93,2,2,0,1
34,0,45,3,1,0,1
17,0,96,3,1,0,1
24,0,187,2,3,0,1
25,0,96,3,1,0,1
12,0,345,2,1,0,1
31,0,96,3,2,0,1
18,0,96,3,1,0,0
46,0,242,3,4,0,0
22,0,96,3,2,0,1
18,0,96,3,1,0,1
12,0,150,3,1,0,1
15,0,96,3,1,0,0
61,0,94,2,1,0,1
25,0,139,2,1,0,1
15,0,75,2,1,0,1
11,0,344,2,1,0,0
18,0,96,3,1,0,1
16,0,96,3,2,0,1
20,0,96,3,1,0,1
27,0,96,3,1,0,1
14,0,96,3,1,0,1
22,0,45,3,1,0,1
18,0,96,3,1,0,1
15,0,242,3,1,0,1
22,0,258,3,1,0,1
13,0,248,2,1,0,1
19,0,137,3,2,0,1
21,0,96,3,1,0,1
14,0,139,2,1,0,1
12,0,96,3,1,0,1
11,0,112,2,1,0,1
30,0,96,3,1,0,1
25,0,96,3,1,0,1
22,0,258,3,1,0,0
15,0,96,3,1,0,1
18,0,96,3,1,0,1
33,0,96,3,1,0,1
13,0,96,3,0,0,1
37,0,180,2,1,0,1
23,0,96,3,1,0,1
47,0,113,3,2,0,1
21,0,71,2,1,120,1
31,0,96,3,1,0,1
20,0,345,2,2,0,1
16,0,258,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,0,0,1
17,0,287,2,1,0,1
30,0,96,3,1,0,1
44,0,96,3,1,0,1
14,0,50,2,2,0,1
34,0,96,3,3,0,0
22,0,258,3,1,0,1
20,0,96,3,1,0,1
14,0,248,2,1,0,1
17,0,45,3,1,0,1
16,0,96,3,1,0,0
20,0,75,2,2,0,1
12,0,96,3,0,0,0
16,0,123,3,1,0,1
31,0,335,3,4,0,0
13,0,96,3,1,0,0
11,0,242,3,1,0,1
21,0,345,2,2,0,1
24,0,96,3,1,0,1
14,0,75,2,1,0,1
27,0,221,2,1,0,1
16,0,96,3,0,0,1
21,0,96,3,1,0,1
24,0,332,2,1,0,0
13,0,94,2,1,0,1
21,0,96,3,1,0,1
19,0,96,3,1,0,1
10,0,88,2,1,0,1
20,0,96,3,1,0,1
11,0,96,3,1,0,1
16,0,223,3,2,0,1
19,0,258,3,1,0,1
10,0,56,2,1,0,1
15,0,139,2,1,0,1
22,0,96,3,1,0,1
29,0,96,3,1,0,0
15,0,258,3,1,0,1
15,0,96,3,2,0,0
12,0,88,2,0,0,1
22,0,96,3,1,0,1
22,0,96,3,1,0,1
11,0,290,2,0,0,0
