"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
1,1,0,0,0,0,2,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,37,22,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,1
0,0,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,12,15,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,3,0,1
0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,10,14,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,3,1
0,0,0,0,0,0,1,0,1
0,1,1,1,0,0,66,2,1
1,1,0,0,0,0,11,0,1
0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,4,1
1,0,0,1,0,0,6,0,1
0,1,0,0,0,0,4,0,1
0,0,0,1,1,0,4,0,1
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,14,1
1,1,0,0,0,0,2,0,1
1,1,0,0,0,0,18,0,1
0,0,0,0,1,0,12,2,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,12,6,1
1,0,0,0,0,0,2,1,1
1,0,0,0,1,0,2,3,1
0,1,0,0,0,0,6,0,1
1,1,0,0,1,0,3,3,1
1,1,1,0,1,0,42,0,1
1,1,1,1,1,0,5,6,1
1,1,0,0,0,0,15,0,1
1,0,0,0,0,0,3,2,1
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
1,1,0,1,1,1,4,9,1
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
1,1,1,0,1,0,1,2,1
1,1,0,0,0,0,12,0,1
0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,5,0,1
1,0,1,0,1,0,3,11,1
0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,15,0,1
0,0,0,1,1,0,8,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,19,0,1
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,12,1,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,1
0,1,0,0,0,0,8,0,1
0,0,0,0,0,0,9,1,1
1,1,0,0,0,0,29,1,1
1,1,1,1,1,0,2,6,1
1,0,0,0,0,0,5,0,1
1,0,0,0,0,0,3,0,1
0,1,0,0,0,0,3,6,1
0,0,0,0,1,0,1,0,1
1,0,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,12,0,1
1,0,0,0,0,0,13,4,1
1,1,0,0,0,0,6,0,1
1,1,1,0,0,0,2,5,1
0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,89,2,1
1,1,0,0,1,0,6,7,1
0,0,0,0,1,0,5,0,1
1,1,0,0,0,0,16,2,1
1,1,0,0,0,0,7,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,20,8,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,5,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,3,1
1,1,0,0,0,0,12,34,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,1,1
0,0,1,0,0,0,2,0,0
1,1,0,0,1,0,14,9,1
1,1,1,1,0,0,2,0,0
1,1,0,0,0,0,46,3,1
1,1,0,1,1,0,6,10,1
0,0,0,0,0,0,8,3,1
0,0,0,0,0,0,17,0,1
1,0,1,1,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,6,14,1
1,1,1,1,0,0,3,0,1
0,1,0,0,0,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1
1,1,0,0,0,0,6,1,1
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,36,2,1
0,0,0,0,0,0,3,11,1
1,0,0,0,0,0,4,0,1
1,1,0,0,1,0,10,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,8,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,11,0,1
0,1,0,1,0,0,3,5,1
0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,9,0,1
1,0,0,1,1,1,4,3,1
1,0,0,0,0,0,12,10,1
0,0,0,0,1,0,6,26,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,4,1,1
0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,6,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,22,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,28,1
1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,0,1
0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,3,9,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,1
0,1,0,0,1,0,12,1,1
1,1,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,7,3,1
1,1,0,0,1,0,11,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,9,0,1
1,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,17,70,1
1,0,1,0,0,0,7,0,1
1,0,0,0,0,0,9,0,1
1,0,0,0,0,0,14,3,1
0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,3,3,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,14,0,1
1,1,1,0,0,0,2,2,1
0,0,0,0,1,0,27,1,1
1,1,0,0,1,0,1,0,1
0,1,0,0,0,0,11,2,1
0,0,0,0,1,0,0,0,0
1,1,0,0,1,0,15,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,4,1
1,0,0,0,0,0,6,0,1
0,0,0,1,1,0,15,5,1
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,3,4,1
1,1,1,1,1,0,9,123,1
0,0,0,0,0,0,2,0,0
0,0,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,11,10,1
1,1,0,1,0,0,14,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,1,1
1,0,0,1,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0,1
1,1,1,1,1,0,65,0,1
0,0,0,0,0,0,4,29,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,0,1
0,1,0,0,1,0,9,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
1,0,0,0,0,0,23,13,1
1,1,0,1,1,0,4,0,1
1,1,1,0,0,0,8,0,1
0,0,0,0,0,0,2,0,1
1,0,0,0,0,0,43,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,3,1
0,0,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,6,10,1
0,0,0,1,1,0,4,0,1
1,1,1,0,0,0,2,1,0
0,0,0,1,1,0,4,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,5,4,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,4,0,1
1,1,0,0,0,0,2,0,0
1,1,0,0,1,0,13,13,1
1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,4,1,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,4,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,1,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,2,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,2,0,1
0,1,0,1,1,0,6,1,1
0,0,0,0,0,0,5,0,1
1,1,0,1,1,0,11,5,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,9,0,0
0,0,0,0,0,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,3,0,0
0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,3,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,0,1
1,0,0,0,0,0,8,6,1
1,1,1,0,1,0,11,0,1
0,0,1,0,0,0,1,0,0
1,1,0,0,1,0,1,0,1
1,0,0,0,0,0,16,2,1
1,1,0,0,0,0,19,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,3,0,1
1,0,0,0,0,0,3,6,1
0,1,1,0,1,0,4,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,2,12,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0
0,1,0,0,1,1,37,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,2,0,1
0,0,0,0,0,0,4,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,18,0,1
0,0,0,0,1,0,13,5,1
0,0,0,0,0,0,1,2,1
0,0,0,0,0,0,12,5,1
1,0,0,0,1,0,6,2,1
0,0,0,1,1,0,3,0,1
0,1,0,0,1,0,4,0,1
1,0,0,0,0,0,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,2,1,1
1,0,1,0,0,0,2,0,1
1,1,0,0,0,0,17,2,1
0,0,0,0,0,0,4,0,1
0,1,0,0,1,0,4,2,1
1,0,0,0,0,0,24,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,25,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,3,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,19,0,1
1,1,0,0,1,0,4,0,1
1,0,0,0,0,0,2,4,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1
1,1,1,1,0,0,20,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,11,7,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,22,20,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,7,0,1
1,1,0,0,1,1,29,3,1
0,1,0,0,0,0,2,0,1
1,1,0,1,0,0,8,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,27,5,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,2,1
1,0,0,0,0,0,36,3,1
1,1,0,0,1,1,3,0,1
1,0,0,0,1,0,14,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,6,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,20,0,1
1,1,1,0,0,0,36,4,1
1,1,1,0,0,0,24,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,2,1
1,0,1,1,1,0,5,0,0
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,38,1,1
1,1,0,0,0,0,16,1,1
0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,2,0,1
0,0,1,0,0,0,2,0,0
1,0,0,0,1,0,4,0,1
1,0,0,0,0,0,15,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
0,1,0,0,1,0,11,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,0,1
1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,17,0,1
0,1,0,0,1,0,9,81,1
1,0,1,0,1,0,4,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
