"DomainLength","IsDomainIP","TLD","TLDLength","NoOfSubDomain","NoOfAmpersandInURL","HasTitle"
26,0,358,3,1,0,1
14,0,270,2,1,0,1
19,0,96,3,1,0,1
29,0,290,2,2,0,1
18,0,258,3,1,0,1
24,0,96,3,1,0,0
16,0,259,3,1,0,0
17,0,96,3,1,0,1
22,0,96,3,1,0,1
22,0,300,4,0,0,1
34,0,221,2,2,0,0
13,0,139,2,1,0,1
24,0,258,3,1,0,1
20,0,45,3,1,0,1
26,0,96,3,1,0,1
55,0,96,3,3,0,0
13,0,93,2,1,0,1
18,0,96,3,1,0,1
19,0,258,3,1,0,1
16,0,93,2,2,0,1
24,0,136,2,1,0,1
22,0,250,2,2,0,1
21,0,345,2,2,0,1
12,0,128,2,1,0,1
17,0,96,3,1,0,1
23,0,96,3,1,0,1
16,0,96,3,1,0,0
14,1,1,3,2,15,1
20,0,112,2,1,0,1
22,0,323,4,1,0,1
35,0,45,3,1,0,1
18,0,258,3,1,0,1
18,0,84,2,1,0,1
11,0,110,2,1,0,1
30,0,96,3,1,0,1
24,0,96,3,1,0,1
43,0,113,3,1,0,1
12,0,123,3,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,96,3,1,0,1
28,0,96,3,1,0,1
20,0,96,3,1,0,1
16,0,345,2,2,0,1
28,0,91,4,1,0,0
74,0,205,4,2,0,1
42,0,96,3,1,0,0
27,0,96,3,2,0,1
20,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,96,3,0,0,0
20,0,258,3,1,0,1
25,0,258,3,2,0,1
14,0,290,2,1,0,1
22,0,45,3,1,0,1
28,0,96,3,1,0,0
23,0,251,2,2,0,0
15,0,175,2,1,0,1
19,0,345,2,2,0,1
16,0,94,2,0,0,0
21,0,337,2,2,0,1
12,0,258,3,1,0,1
29,0,96,3,1,0,1
46,0,113,3,1,0,1
23,0,96,3,1,0,1
16,0,258,3,1,0,1
32,0,96,3,1,0,1
37,0,96,3,1,0,0
19,0,96,3,1,0,1
10,0,180,2,1,0,1
25,0,187,2,2,0,1
23,0,96,3,1,0,1
16,0,96,3,0,0,0
27,0,94,2,2,0,0
19,0,346,2,1,0,1
16,0,346,2,1,0,1
27,0,96,3,1,0,0
16,0,96,3,1,0,1
27,0,96,3,1,0,1
16,0,96,3,1,0,1
26,0,65,3,2,0,1
16,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,345,2,2,0,1
16,0,75,2,1,0,1
46,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,94,2,2,0,1
13,0,258,3,1,0,1
20,0,96,3,1,0,1
16,0,94,2,1,0,1
28,0,45,3,1,0,1
34,0,96,3,1,0,1
20,0,290,2,2,0,1
30,0,345,2,2,0,1
10,0,128,2,1,0,1
18,0,96,3,1,0,1
22,0,345,2,2,0,1
23,0,96,3,1,0,1
24,0,176,4,2,0,1
22,0,96,3,1,0,1
14,0,136,2,1,0,1
11,0,151,2,1,0,0
23,0,258,3,1,0,1
19,0,96,3,0,0,0
21,0,96,3,1,0,1
25,0,141,2,1,0,1
33,0,258,3,1,0,1
28,0,96,3,1,0,1
20,0,345,2,2,0,1
24,0,50,2,2,0,1
19,0,175,2,1,0,1
17,0,96,3,1,0,1
20,0,258,3,1,0,1
12,0,96,3,1,0,1
14,1,1,3,2,15,1
23,0,367,2,2,0,1
37,0,242,3,4,0,1
23,0,96,3,2,1,0
35,0,93,2,4,0,0
11,0,123,3,1,0,1
31,0,258,3,1,0,1
15,0,180,2,1,0,0
23,0,96,3,2,0,0
23,0,96,3,1,0,1
15,0,223,3,2,0,1
22,0,96,3,1,0,1
13,0,183,2,1,0,0
31,0,96,3,1,0,1
18,0,112,2,1,0,1
16,0,96,3,1,0,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
25,0,96,3,1,0,1
16,0,359,4,1,0,1
16,0,96,3,1,0,1
25,0,150,3,1,0,1
19,0,45,3,1,0,1
15,0,37,2,2,0,1
27,0,302,4,1,0,1
27,0,96,3,1,0,1
23,0,96,3,1,0,1
15,0,176,4,1,0,1
18,0,96,3,1,0,1
20,0,258,3,1,0,1
42,0,180,2,1,0,1
13,0,96,3,1,0,1
31,0,258,3,1,0,1
21,0,96,3,1,0,1
21,0,152,2,1,0,1
18,0,113,3,1,0,1
30,0,345,2,2,0,1
20,0,96,3,1,0,1
15,0,328,2,0,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,1
20,0,96,3,3,0,1
23,0,302,4,1,0,1
14,0,139,2,1,0,1
19,0,82,2,1,0,1
20,0,187,2,3,0,1
15,0,45,3,1,0,1
23,0,96,3,1,0,1
24,0,96,3,1,0,1
23,0,96,3,1,0,1
24,0,123,3,1,0,1
47,0,94,2,2,0,1
11,0,248,2,1,0,1
18,0,96,3,1,0,1
23,0,258,3,0,0,0
23,0,183,2,1,0,1
73,0,205,4,2,1,0
18,0,113,3,1,0,1
11,0,136,2,1,0,1
26,0,94,2,1,0,1
22,0,242,3,1,0,1
30,0,345,2,2,0,1
37,0,94,2,2,0,1
18,0,345,2,2,0,1
15,0,207,2,2,0,1
18,0,96,3,1,0,1
30,0,96,3,1,0,1
24,0,258,3,1,0,1
13,0,237,2,1,0,0
14,0,96,3,1,0,1
7,0,180,2,0,0,1
18,0,96,3,1,0,1
16,0,88,2,1,0,1
74,0,205,4,2,0,1
22,0,136,2,1,0,1
15,0,256,6,0,0,1
26,0,56,2,1,0,1
15,0,96,3,1,0,1
10,0,96,3,0,0,1
22,0,96,3,1,0,1
25,0,242,3,2,0,0
46,0,353,2,1,0,1
21,0,242,3,1,0,1
32,0,180,2,1,0,1
13,0,213,2,1,0,1
15,0,183,2,1,0,1
25,0,96,3,1,0,1
26,0,258,3,1,0,1
18,0,96,3,1,0,1
30,0,96,3,1,0,1
25,0,96,3,1,0,1
30,0,94,2,1,0,1
27,0,93,2,2,0,1
17,0,123,3,1,0,1
16,0,96,3,0,0,1
12,0,258,3,0,0,1
13,0,96,3,1,0,1
16,0,258,3,1,0,1
24,0,345,2,2,0,1
17,0,112,2,1,0,1
24,0,96,3,1,0,1
18,0,180,2,1,0,1
30,0,96,3,1,0,1
25,0,180,2,1,0,0
21,0,187,2,3,0,1
16,0,96,3,1,0,1
16,0,96,3,1,0,1
14,0,266,2,2,0,1
19,0,309,5,1,0,1
25,0,96,3,1,0,1
19,0,258,3,1,0,1
21,0,96,3,1,0,1
17,0,96,3,1,0,1
17,0,248,2,1,0,1
10,0,94,2,0,0,0
26,0,96,3,1,0,1
17,0,290,2,2,0,1
18,0,50,2,2,0,1
29,0,96,3,1,0,1
17,0,96,3,1,0,1
19,0,96,3,1,0,0
13,0,94,2,1,0,1
25,0,223,3,3,0,1
50,0,96,3,3,0,0
18,0,258,3,1,0,1
25,0,96,3,1,0,1
42,0,113,3,2,0,1
21,0,114,7,1,0,1
23,0,258,3,1,0,1
19,0,96,3,1,0,1
14,0,112,2,1,0,0
21,0,96,3,1,0,0
12,0,43,2,1,0,1
22,0,96,3,1,0,1
19,0,96,3,1,0,1
14,0,96,3,1,0,1
39,0,94,2,2,0,1
14,0,258,3,1,0,1
20,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,290,2,2,0,1
19,0,96,3,1,0,1
33,0,242,3,5,0,1
38,0,94,2,2,0,1
52,0,335,3,3,12,1
18,0,50,2,2,0,1
13,0,258,3,0,0,1
16,0,359,4,1,0,1
16,0,176,4,1,0,1
15,0,78,4,1,0,0
15,0,242,3,1,0,1
25,0,96,3,1,0,1
13,0,112,2,1,0,1
19,0,96,3,1,0,1
14,0,112,2,0,0,1
41,0,362,2,1,0,1
24,0,71,2,2,0,1
20,0,96,3,1,0,1
22,0,242,3,1,0,1
17,0,96,3,1,0,1
24,0,96,3,1,0,1
27,0,96,3,1,0,0
12,0,248,2,1,0,1
20,0,96,3,1,0,0
18,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,1
21,0,75,2,1,0,1
17,0,258,3,1,0,1
22,0,96,3,1,0,1
37,0,94,2,2,0,1
27,0,96,3,1,0,1
15,0,82,2,1,0,1
36,0,45,3,1,0,1
12,0,101,4,1,0,1
23,0,225,2,1,0,1
17,0,96,3,1,0,1
10,0,270,2,1,0,0
20,0,112,2,0,0,1
25,0,96,3,1,0,1
12,0,258,3,1,0,1
14,0,96,3,1,0,1
22,0,183,2,0,0,0
12,0,123,3,1,0,1
30,0,96,3,1,0,1
18,0,136,2,1,0,1
27,0,96,3,2,0,0
13,0,343,2,2,0,1
14,0,96,3,0,0,1
22,0,258,3,1,0,1
30,0,96,3,1,0,1
20,0,96,3,1,0,1
47,0,94,2,2,0,1
16,0,45,3,1,0,1
21,0,96,3,1,0,1
20,0,128,2,1,0,1
19,0,96,3,1,0,1
46,0,290,2,3,0,0
13,0,180,2,1,0,1
44,0,96,3,2,0,1
15,0,152,2,1,0,1
16,0,96,3,1,0,1
12,0,116,2,1,0,1
16,0,96,3,1,0,1
20,0,258,3,1,0,1
14,0,50,2,2,0,1
16,0,183,2,1,0,1
15,0,96,3,1,0,1
14,0,96,3,1,0,1
14,0,96,3,1,0,1
25,0,248,2,1,0,1
15,0,96,3,1,0,1
40,0,96,3,3,0,0
20,0,96,3,1,0,1
18,0,94,2,2,0,1
26,0,96,3,1,0,1
20,0,96,3,1,0,1
25,0,93,2,2,0,1
16,0,171,2,1,0,1
17,0,96,3,1,0,1
15,0,50,2,2,0,1
12,0,139,2,1,0,1
16,0,242,3,1,0,1
23,0,96,3,1,0,0
21,0,215,2,1,0,1
15,0,96,3,0,0,1
16,0,96,3,1,0,1
12,0,150,3,1,0,1
31,0,96,3,1,0,1
29,0,96,3,1,0,1
26,0,96,3,1,0,1
28,0,345,2,2,0,1
24,0,45,3,1,0,1
26,0,96,3,1,0,1
14,0,176,4,1,0,1
25,0,341,2,3,0,1
19,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,112,2,1,0,1
12,0,242,3,1,0,1
14,0,110,2,2,0,1
31,0,335,3,4,0,0
28,0,45,3,1,0,1
19,0,96,3,1,0,1
27,0,258,3,1,0,1
18,0,96,3,1,0,1
22,0,127,2,1,0,1
20,0,96,3,1,0,1
17,0,96,3,1,0,1
22,0,96,3,1,0,1
20,0,290,2,2,0,1
32,0,96,3,1,0,1
30,0,94,2,2,0,1
17,0,96,3,1,0,1
24,0,96,3,1,0,1
14,0,290,2,1,0,1
23,0,96,3,1,0,1
19,0,176,4,0,0,1
27,0,96,3,1,0,1
17,0,93,2,2,0,1
24,0,96,3,1,0,1
10,0,296,2,1,0,1
17,0,364,3,1,0,1
17,0,96,3,1,0,1
11,0,175,2,1,0,1
25,0,96,3,1,0,1
28,0,94,2,1,0,1
28,0,96,3,1,0,1
24,0,96,3,1,0,1
16,0,96,3,1,0,1
41,0,180,2,1,0,1
23,0,45,3,1,0,0
14,0,71,2,2,0,1
21,0,96,3,1,0,1
37,0,96,3,1,0,0
26,0,96,3,1,0,1
23,0,345,2,2,0,1
19,0,71,2,2,0,1
29,0,96,3,1,0,1
21,0,96,3,0,0,0
20,0,290,2,2,0,1
31,0,96,3,2,0,1
16,0,96,3,1,0,1
41,0,364,3,3,0,1
15,0,96,3,0,0,1
15,0,96,3,1,0,1
20,0,75,2,0,0,0
40,0,94,2,1,0,1
13,0,258,3,1,0,1
24,0,258,3,1,0,1
27,0,96,3,1,0,1
22,0,96,3,1,0,1
19,0,94,2,1,0,0
14,0,110,2,1,0,1
15,0,290,2,1,0,1
12,0,258,3,1,0,1
19,0,242,3,1,0,1
21,0,96,3,2,0,1
25,0,96,3,1,0,1
14,0,96,3,1,0,1
17,0,96,3,1,0,1
20,0,96,3,2,0,0
14,0,345,2,2,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,1
19,0,45,3,1,0,1
16,0,345,2,2,0,1
32,0,96,3,1,0,1
14,0,82,2,1,0,1
21,0,123,3,1,0,1
16,0,168,2,0,0,1
18,0,96,3,1,0,1
17,0,187,2,1,0,1
18,0,243,7,1,0,0
22,0,96,3,1,0,1
25,0,258,3,1,0,1
15,0,296,2,2,0,1
20,0,96,3,1,0,1
16,0,96,3,1,0,1
22,0,65,3,1,0,0
62,0,94,2,2,0,1
20,0,187,2,2,0,1
13,0,169,3,0,0,1
12,0,96,3,0,0,0
25,0,171,2,1,0,1
23,0,290,2,1,0,0
20,0,96,3,1,0,1
27,0,302,4,1,0,1
12,0,258,3,1,0,1
30,0,258,3,1,0,1
15,0,96,3,1,0,1
15,0,253,2,2,0,1
20,0,128,2,1,0,1
22,0,258,3,1,0,1
27,0,96,3,1,0,1
22,0,258,3,1,0,1
36,0,96,3,2,0,1
32,0,96,3,1,0,1
19,0,96,3,1,0,0
25,0,335,3,1,0,0
22,0,143,2,1,0,1
51,0,242,3,4,0,0
16,0,187,2,2,0,1
29,0,96,3,1,0,1
7,0,180,2,0,0,1
24,0,128,2,1,0,0
27,0,180,2,1,0,0
74,0,205,4,2,0,1
18,0,96,3,1,0,1
34,0,96,3,1,0,0
17,0,96,3,1,0,1
13,0,96,3,1,0,1
30,0,96,3,1,0,1
15,0,96,3,1,0,1
35,0,96,3,1,0,1
15,0,96,3,1,0,1
24,0,71,2,2,0,1
6,0,216,2,0,0,1
22,0,96,3,1,0,1
11,0,180,2,1,0,1
21,0,96,3,1,0,1
20,0,96,3,1,0,1
32,0,96,3,1,0,1
17,0,96,3,1,0,1
23,0,96,3,1,0,1
20,0,258,3,1,0,1
16,0,96,3,1,0,1
13,0,96,3,1,0,1
22,0,248,2,1,0,1
13,0,170,2,2,0,1
14,0,345,2,2,0,1
20,0,96,3,1,0,1
15,0,96,3,1,0,1
17,0,96,3,1,0,1
12,0,96,3,1,0,0
37,0,94,2,1,0,1
15,0,290,2,1,0,0
22,0,96,3,1,0,1
23,0,50,2,2,0,1
18,0,123,3,2,0,1
25,0,96,3,1,0,1
24,0,96,3,2,0,0
14,0,258,3,1,0,1
22,0,96,3,1,0,1
13,0,246,2,1,0,0
20,0,96,3,1,0,1
18,0,96,3,1,0,1
17,0,242,3,1,0,1
47,0,337,2,4,0,0
29,0,96,3,1,0,1
21,0,258,3,1,0,1
15,0,96,3,1,0,1
15,0,96,3,1,0,1
30,0,112,2,1,0,1
34,0,113,3,2,0,0
27,0,96,3,4,0,1
20,0,96,3,1,0,0
14,0,96,3,1,0,1
17,0,96,3,1,0,1
29,0,258,3,2,0,1
20,0,96,3,1,0,1
17,0,96,3,1,0,1
18,0,96,3,1,0,1
17,0,96,3,2,0,0
17,0,46,2,2,0,1
24,0,136,2,1,0,1
17,0,215,2,1,0,1
14,0,127,2,2,0,1
13,0,345,2,2,0,1
19,0,96,3,1,0,1
13,0,258,3,1,0,1
29,0,96,3,1,0,0
12,0,128,2,1,0,1
27,0,345,2,2,0,1
16,0,176,4,1,0,0
20,0,96,3,1,0,1
11,0,96,3,1,0,1
14,0,56,2,1,0,1
37,0,45,3,1,0,1
19,0,45,3,1,0,1
13,0,128,2,1,0,1
25,0,96,3,1,0,1
34,0,45,3,1,0,0
21,0,176,4,0,0,1
20,0,96,3,1,0,1
18,0,96,3,1,0,1
18,0,345,2,2,0,1
29,0,290,2,2,0,1
20,0,96,3,1,0,1
11,0,96,3,0,0,1
26,0,112,2,1,0,1
14,0,96,3,1,0,1
18,0,96,3,1,0,1
15,0,96,3,1,0,1
20,0,258,3,1,0,1
13,0,96,3,1,0,1
9,0,181,2,0,0,1
26,0,96,3,1,0,1
23,0,96,3,1,0,1
22,0,96,3,2,0,0
28,0,96,3,1,0,1
14,0,96,3,1,0,1
15,0,242,3,1,0,1
25,0,302,4,1,0,1
15,0,290,2,1,0,1
31,0,345,2,2,0,1
18,0,258,3,1,0,1
7,0,180,2,0,0,1
14,0,112,2,1,0,1
13,0,63,3,1,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
14,0,220,2,1,0,1
15,0,290,2,0,0,1
24,0,96,3,2,0,1
25,0,96,3,1,0,1
13,1,29,2,2,0,0
22,0,96,3,1,4,1
18,0,96,3,1,0,1
20,0,96,3,1,0,1
36,0,300,4,4,0,0
29,0,96,3,1,0,0
21,0,96,3,1,0,1
16,0,96,3,1,0,1
23,0,253,2,2,0,1
23,0,176,4,1,0,1
20,0,96,3,1,0,1
17,0,294,6,1,0,1
76,0,96,3,2,0,1
56,0,96,3,3,0,1
20,0,96,3,2,0,1
14,0,345,2,2,0,1
20,0,176,4,1,0,0
15,0,96,3,1,0,1
25,0,96,3,1,0,1
19,0,96,3,1,0,1
22,0,242,3,1,0,0
11,0,130,2,1,0,1
16,0,48,4,1,0,1
29,0,96,3,1,0,1
24,0,96,3,1,0,1
39,0,113,3,2,0,1
25,0,96,3,1,0,1
22,0,180,2,2,0,1
31,0,335,3,4,0,0
17,0,246,2,2,0,1
31,0,96,3,1,0,1
25,0,96,3,1,0,1
15,0,96,3,1,0,1
19,0,96,3,1,0,1
19,0,96,3,1,0,1
20,0,287,2,1,0,1
23,0,96,3,1,0,1
15,0,345,2,2,0,1
23,0,345,2,2,0,1
21,0,258,3,1,0,1
27,0,45,3,1,0,1
13,0,96,3,1,0,1
24,0,96,3,1,0,1
14,0,269,2,2,0,1
19,0,96,3,1,0,1
25,0,96,3,1,0,1
23,0,96,3,1,0,0
11,0,128,2,1,0,1
16,0,191,2,2,0,1
19,0,96,3,1,0,1
28,0,96,3,1,0,1
17,0,71,2,1,0,1
25,0,71,2,2,0,1
17,0,96,3,1,0,1
23,0,249,2,1,0,1
15,0,96,3,1,0,1
39,0,96,3,1,0,0
17,0,96,3,1,0,1
24,0,258,3,1,0,1
18,0,96,3,1,0,1
21,0,136,2,1,0,1
13,0,71,2,2,0,1
18,0,96,3,1,0,1
14,0,96,3,1,0,1
26,0,258,3,1,0,1
16,0,139,2,1,0,1
25,0,96,3,2,0,0
12,0,258,3,1,0,1
27,0,96,3,1,0,1
21,0,96,3,1,0,1
22,0,302,4,1,0,1
15,0,96,3,1,0,1
16,0,175,2,1,0,1
37,0,96,3,2,0,1
20,0,96,3,1,0,1
31,0,289,2,2,0,1
17,0,96,3,1,0,1
17,0,258,3,1,0,1
7,0,180,2,0,0,1
17,0,187,2,2,0,1
29,0,290,2,2,0,1
15,0,96,3,1,0,1
40,0,96,3,1,0,1
47,0,94,2,2,0,1
21,0,296,2,1,0,1
14,0,84,2,1,0,1
11,0,96,3,0,0,0
32,0,45,3,1,0,1
21,0,96,3,1,0,1
26,0,96,3,1,0,1
22,0,96,3,1,0,1
23,0,84,2,1,0,1
18,0,96,3,1,0,1
14,0,96,3,0,0,1
16,0,96,3,1,0,1
20,0,96,3,1,0,0
25,0,258,3,1,0,1
14,0,345,2,2,0,1
17,0,96,3,1,0,0
14,0,96,3,1,0,1
40,0,96,3,1,0,0
35,0,221,2,2,0,0
24,0,258,3,1,0,1
15,0,96,3,1,0,1
24,0,96,3,1,0,1
15,0,258,3,1,0,0
15,0,244,4,1,0,1
18,0,96,3,1,0,1
21,0,96,3,1,0,1
20,0,96,3,1,0,1
15,0,180,2,1,0,1
20,0,180,2,1,0,1
18,0,96,3,1,0,1
18,0,112,2,1,0,1
15,0,187,2,2,0,1
28,0,96,3,1,0,1
15,0,253,2,2,0,1
23,0,96,3,1,0,1
24,0,96,3,1,0,1
17,0,345,2,2,0,1
18,0,96,3,1,0,1
15,0,96,3,0,0,1
28,0,345,2,2,0,1
21,0,96,3,1,0,1
15,0,248,2,1,0,1
14,0,45,3,1,0,1
23,0,96,3,1,0,1
22,0,96,3,1,0,1
18,0,258,3,1,0,1
22,0,96,3,1,0,1
24,0,96,3,1,0,1
19,0,145,5,1,0,1
20,0,96,3,1,0,1
22,0,258,3,1,0,0
19,0,96,3,1,0,1
20,0,45,3,1,0,1
17,0,96,3,1,0,1
16,0,340,2,1,0,1
18,0,96,3,1,0,1
11,0,128,2,0,0,1
20,0,345,2,2,0,1
18,0,113,3,1,0,1
23,0,96,3,1,0,1
18,0,96,3,1,0,1
13,0,345,2,2,0,1
36,0,96,3,1,0,1
20,0,290,2,2,0,1
22,0,96,3,1,0,1
25,0,345,2,2,0,1
14,0,180,2,1,0,1
17,0,96,3,1,0,1
19,0,116,2,1,0,1
12,0,258,3,1,0,1
23,0,112,2,1,0,1
22,0,258,3,1,0,1
13,0,96,3,1,0,1
16,0,96,3,1,0,1
10,0,180,2,1,0,1
14,0,71,2,2,0,1
