"HasSubmitButton","HasHiddenFields","HasPasswordField","Bank","Pay","Crypto","NoOfCSS","NoOfEmptyRef","label"
0,0,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,1,0,0,0,0,12,48,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,18,0,1
1,1,1,0,0,0,1,0,1
1,1,0,0,0,0,1,4,1
1,1,1,1,1,0,49,1,1
1,0,0,0,0,0,21,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,3,0,1
0,1,0,0,1,0,18,3,1
0,1,0,1,1,0,5,0,1
1,1,0,0,1,0,4,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0
0,1,0,1,1,0,3,0,0
1,0,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,17,1
1,1,0,0,0,0,9,1,1
1,0,0,0,0,0,2,0,1
0,1,0,0,0,0,1,1,1
1,1,0,0,1,0,1,0,1
1,1,1,1,1,0,63,0,1
1,1,0,0,1,1,4,1,1
1,0,0,0,0,0,2,7,1
1,1,0,0,0,0,10,0,1
1,1,0,0,0,0,33,9,1
1,1,1,1,1,0,11,0,1
1,1,0,0,1,0,2,0,1
1,0,0,0,0,0,1,8,1
1,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,7,3,1
1,1,0,0,0,0,24,2,1
1,0,0,1,0,0,13,14,1
1,0,0,0,0,0,3,2,1
1,0,0,0,1,0,14,4,1
1,1,0,0,1,0,6,0,1
1,1,0,0,0,0,1,0,1
0,0,0,0,1,0,9,0,1
1,1,0,0,0,1,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,4,5,1
1,1,1,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,1,1
1,1,0,0,0,0,4,5,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,15,0,1
0,1,0,0,0,0,2,0,0
0,1,0,1,1,0,3,0,0
1,1,0,0,1,1,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,19,0,1
1,0,0,0,0,0,7,0,1
1,1,1,1,1,1,9,1,1
1,1,0,1,0,0,1,7,1
1,1,0,0,0,0,2,0,1
1,1,0,0,1,0,21,58,1
0,0,0,0,0,0,40,0,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,7,0,1
1,0,1,0,0,0,16,5,1
1,1,0,0,1,0,5,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,0,1
1,1,0,0,0,0,7,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,9,0,1
1,0,0,0,0,0,14,3,1
1,0,0,0,0,0,1,0,1
0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,8,0,1
1,0,0,0,0,0,7,0,1
1,0,0,0,1,0,19,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,1,1
1,1,0,0,0,0,12,1,1
1,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,21,9,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,23,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,2,1
1,1,0,0,0,0,28,1,1
0,0,0,0,0,0,18,0,1
1,1,0,0,0,0,4,0,1
1,1,1,0,1,0,23,8,1
0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0
1,1,0,0,0,1,13,11,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
0,0,0,1,0,0,3,6,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,23,1,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,4,1
0,0,0,0,0,0,6,3,1
1,0,0,0,1,0,13,2,1
0,1,0,1,1,0,3,0,0
1,0,0,0,1,0,75,1,1
0,0,0,0,0,0,4,2,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
1,1,0,0,1,0,1,2,1
0,1,0,0,1,0,5,0,1
0,1,0,0,1,0,5,0,1
1,1,0,0,0,0,15,0,1
0,0,0,0,0,0,6,0,1
0,0,0,0,0,0,3,0,1
1,1,1,0,1,0,40,0,1
1,1,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,1
1,1,0,0,0,0,29,0,1
0,0,0,0,1,0,1,0,1
0,0,0,0,0,0,5,0,1
0,1,0,0,0,0,13,10,1
0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,31,0,1
1,0,0,0,0,0,6,6,1
1,0,0,0,0,0,4,1,1
1,0,0,0,1,0,3,0,1
0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,4,0,1
1,0,1,0,0,1,3,0,1
0,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,4,36,1
1,1,0,0,1,0,11,1,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1
0,1,0,1,0,0,3,1,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,0,1
1,1,0,0,0,0,1,4,1
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,36,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,10,9,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,26,5,1
1,1,1,1,0,0,6,2,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0
1,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,4,1,1
0,0,0,0,0,0,10,25,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,29,6,1
1,0,0,0,0,0,14,3,1
0,0,0,0,0,0,19,0,1
0,0,0,0,0,1,0,0,0
1,0,0,0,1,0,2,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,4,6,1
1,0,0,0,0,0,17,2,1
1,1,0,0,1,0,8,26,1
1,1,0,0,0,0,5,9,1
0,0,0,0,0,0,4,2,1
0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,12,1,1
1,1,0,1,1,0,9,0,1
1,1,0,0,0,0,15,2,1
1,1,1,0,0,0,5,231,1
1,1,1,0,0,0,2,5,0
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,6,1,1
1,0,0,0,0,0,2,0,1
1,0,0,0,0,0,4,22,1
1,0,0,0,0,0,7,0,1
0,0,0,0,0,0,15,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,14,3,1
0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,14,0,1
1,1,1,0,0,0,13,0,1
0,1,0,0,1,0,8,0,1
0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,11,2,1
0,0,0,0,0,0,9,9,1
1,1,0,0,0,0,22,0,1
1,0,0,0,1,0,2,1,1
0,0,0,0,0,0,3,0,1
1,1,1,0,0,0,0,0,0
1,1,0,0,1,0,7,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,4,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,6,2,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,3,0,1
1,1,0,1,1,1,1,7,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,1,0,0,1,0,11,0,1
0,0,0,0,0,0,7,2,1
0,0,0,0,0,0,9,3,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,6,2,1
0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15,2,1
0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,5,0,1
1,1,0,0,0,0,13,33,1
1,0,0,0,0,0,16,4,1
1,0,0,0,0,0,11,0,1
1,0,1,0,0,0,10,11,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,1
1,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,12,0,1
1,1,1,1,1,0,12,7,1
1,1,0,0,0,0,2,0,1
1,1,0,0,0,0,9,1,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,13,1
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,9,3,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,4,2,1
0,0,0,0,0,0,4,0,1
1,1,1,1,0,0,10,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,3,1,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,0,1
1,1,0,0,0,0,7,0,1
1,0,1,0,0,0,0,2,0
0,1,0,0,1,0,2,4,1
1,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,4,2,1
1,0,0,0,0,0,31,0,1
1,1,0,0,0,0,13,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,17,0,1
1,1,0,0,0,0,2,0,0
0,1,1,0,1,0,35,5,1
1,1,0,0,0,0,13,2,1
1,1,0,1,0,0,1,0,1
1,1,0,0,0,0,43,2,1
0,1,0,0,0,0,18,0,1
0,1,0,0,0,0,1,0,1
1,0,1,1,1,1,5,0,1
0,0,0,0,1,0,5,3,1
0,1,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,15,0,1
1,1,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,18,1
1,1,1,0,0,0,21,15,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9,2,1
1,0,0,0,0,0,3,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,3,1
0,0,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,14,0,1
0,1,0,0,0,0,19,2,1
0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,4,0,1
0,0,0,0,0,0,2,0,0
0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,13,3,1
0,0,0,0,0,0,3,0,1
0,1,0,0,0,0,5,0,1
1,1,1,0,0,0,54,2,1
1,1,0,0,0,0,5,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,1
1,0,0,0,0,0,9,20,1
1,1,1,1,0,0,29,8,1
0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,2,1,1
1,1,0,0,1,0,31,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,9,0,1
1,0,0,0,1,0,3,0,1
0,0,0,0,0,0,6,2,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1
1,1,0,0,0,0,12,6,1
1,1,0,0,0,0,16,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,15,0,1
1,0,0,1,1,0,8,0,1
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,0
1,1,0,0,0,0,30,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,4,0,1
1,0,0,0,0,0,4,0,1
1,1,0,0,1,0,9,0,1
1,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,5,0,1
0,0,0,0,0,0,5,1,1
1,0,0,0,0,0,7,0,1
0,1,0,0,0,1,33,3,1
1,1,1,0,1,0,1,114,1
0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,3,0,0
1,1,0,0,0,0,5,1,1
1,1,1,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,11,22,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,8,1
1,1,0,1,0,0,22,17,1
1,1,0,0,0,0,11,1,1
0,1,0,0,1,0,9,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,2,18,1
1,0,0,0,0,0,3,5,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,11,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,9,1,1
0,1,0,0,1,0,0,0,0
0,1,0,0,1,0,21,1,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,8,0,1
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,11,10,1
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,5,9,1
1,1,0,1,1,0,8,2,1
1,0,0,0,0,0,3,0,1
1,0,0,0,1,0,2,0,1
0,1,0,1,1,0,8,0,1
0,1,0,1,0,0,9,13,1
1,1,0,1,0,0,2,0,0
0,1,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,10,0,1
1,1,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,23,1,1
0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,22,21,1
1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0
